q[nm-1]	merged(TipAS_1.96mgml-1_25deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_25deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_25deg_1-2_ave_sub.dat],scale_high,lq=0.9025,hq=1.0068)	error
3.26889000e+00	8.42680275e-05	2.49290797e-05
3.27405200e+00	1.15633943e-04	2.49141109e-05
3.27921300e+00	1.38237921e-04	2.48413460e-05
3.28437500e+00	1.17926131e-04	2.48988775e-05
3.28953700e+00	1.11316530e-04	2.49099623e-05
3.29469900e+00	1.28726042e-04	2.48109076e-05
3.29986000e+00	1.03228196e-04	2.49912227e-05
3.30502200e+00	9.03649477e-05	2.49574863e-05
3.31018400e+00	1.37348205e-04	2.48288815e-05
3.31534600e+00	1.12401199e-04	2.49548592e-05
3.32050700e+00	1.32793503e-04	2.48338711e-05
3.32566900e+00	9.86397578e-05	2.49090457e-05
3.33083100e+00	9.83473754e-05	2.48713403e-05
3.33599300e+00	1.17832954e-04	2.48588757e-05
3.34115400e+00	1.21226726e-04	2.47129586e-05
3.34631600e+00	1.07672806e-04	2.48907883e-05
3.35147800e+00	8.73609686e-05	2.47399666e-05
3.35664000e+00	1.09248969e-04	2.47738259e-05
3.36180100e+00	1.16167867e-04	2.49429617e-05
3.36696300e+00	1.49525073e-04	2.47745630e-05
3.37212500e+00	1.07804161e-04	2.47252814e-05
3.37728700e+00	9.59195807e-05	2.48496148e-05
3.38244800e+00	1.04113754e-04	2.48268025e-05
3.38761000e+00	1.53452675e-04	2.48548123e-05
3.39277200e+00	1.32979951e-04	2.49223135e-05
3.39793400e+00	1.64599968e-04	2.48428391e-05
3.40309500e+00	1.29209031e-04	2.48101611e-05
3.40825700e+00	1.11990219e-04	2.51284081e-05
3.41341900e+00	1.05338283e-04	2.48196583e-05
3.41858100e+00	1.18074495e-04	2.48066268e-05
3.42374300e+00	1.53236648e-04	2.49834265e-05
3.42890400e+00	1.31441872e-04	2.48545855e-05
3.43406600e+00	1.24658581e-04	2.47732589e-05
3.43922800e+00	8.15013564e-05	2.50198562e-05
3.44439000e+00	1.38483715e-04	2.48482918e-05
3.44955100e+00	1.36288957e-04	2.48215389e-05
3.45471300e+00	1.34814476e-04	2.50296275e-05
3.45987500e+00	1.12629983e-04	2.48959953e-05
3.46503700e+00	1.53185713e-04	2.47467612e-05
3.47019800e+00	1.08770138e-04	2.49955697e-05
3.47536000e+00	7.72136257e-05	2.48403160e-05
3.48052200e+00	9.30003491e-05	2.47870181e-05
3.48568400e+00	1.48169285e-04	2.49931883e-05
3.49084500e+00	1.20811494e-04	2.48041226e-05
3.49600700e+00	1.09511584e-04	2.47949183e-05
3.50116900e+00	1.12189330e-04	2.50669549e-05
3.50633100e+00	1.44305187e-04	2.49406181e-05
3.51149200e+00	1.08181215e-04	2.47527619e-05
3.51665400e+00	1.40669874e-04	2.50671722e-05
3.52181600e+00	1.14057875e-04	2.48638370e-05
3.52697800e+00	1.52876415e-04	2.48527900e-05
3.53214000e+00	1.23031672e-04	2.50133829e-05
3.53730100e+00	8.47341478e-05	2.49262919e-05
3.54246300e+00	9.71059313e-05	2.48597168e-05
3.54762500e+00	1.30361550e-04	2.50312340e-05
3.55278700e+00	7.64254878e-05	2.49150275e-05
3.55794800e+00	6.59391457e-05	2.47977344e-05
3.56311000e+00	1.00351339e-04	2.50596595e-05
3.56827200e+00	1.12189330e-04	2.48933398e-05
3.57343400e+00	1.34767888e-04	2.47591973e-05
3.57859500e+00	1.22679944e-04	2.50253750e-05
3.58375700e+00	1.28276979e-04	2.48212081e-05
3.58891900e+00	1.00228489e-04	2.49118523e-05
3.59408100e+00	1.02418994e-04	2.49648289e-05
3.59924200e+00	3.87932232e-05	2.48901079e-05
3.60440400e+00	9.94022769e-05	2.47502482e-05
3.60956600e+00	1.13773998e-04	2.51118329e-05
3.61472800e+00	7.21970746e-05	2.47812063e-05
3.61988900e+00	6.23758978e-05	2.49250067e-05
3.62505100e+00	1.26777078e-04	2.49622963e-05
3.63021300e+00	8.24927539e-05	2.48357516e-05
3.63537500e+00	1.19514956e-04	2.49424041e-05
3.64053700e+00	9.61780377e-05	2.51276143e-05
3.64569800e+00	1.05189918e-04	2.48366966e-05
3.65086000e+00	1.25823764e-04	2.49753279e-05
3.65602200e+00	8.59204512e-05	2.50250348e-05
3.66118400e+00	1.64896602e-04	2.48335120e-05
3.66634500e+00	1.32085889e-04	2.50299866e-05
3.67150700e+00	1.38246331e-04	2.50365638e-05
3.67666900e+00	1.12358769e-04	2.48891062e-05
3.68183100e+00	7.53535764e-05	2.49340031e-05
3.68699200e+00	8.46027931e-05	2.50282383e-05
3.69215400e+00	9.84956456e-05	2.48809604e-05
3.69731600e+00	1.30662249e-04	2.49766792e-05
3.70247800e+00	1.00474188e-04	2.49892477e-05
3.70763900e+00	1.15769550e-04	2.49846267e-05
3.71280100e+00	1.06164400e-04	2.49420639e-05
3.71796300e+00	1.17269451e-04	2.49933490e-05
3.72312500e+00	8.47171567e-05	2.47498608e-05
3.72828700e+00	1.18210008e-04	2.50470438e-05
3.73344800e+00	9.66906992e-05	2.50048591e-05
3.73861000e+00	9.37333463e-05	2.49161426e-05
3.74377200e+00	9.05895170e-05	2.50231164e-05
3.74893400e+00	8.76533416e-05	2.54281615e-05
3.75409500e+00	9.19156707e-05	2.57577391e-05
3.75925700e+00	1.14146800e-04	2.62283104e-05
3.76441900e+00	1.00419189e-04	2.62205047e-05
3.76958100e+00	1.15400907e-04	2.65348111e-05
3.77474200e+00	7.31969961e-05	2.65987307e-05
3.77990400e+00	1.35924566e-04	2.66333744e-05
3.78506600e+00	1.52838331e-04	2.68275243e-05
3.79022800e+00	6.53502228e-05	2.69982287e-05
3.79538900e+00	3.09379733e-05	2.67170729e-05
3.80055100e+00	1.48283724e-04	2.69979263e-05
3.80571300e+00	1.63023900e-04	2.69839687e-05
3.81087500e+00	9.36782813e-05	2.69829575e-05
3.81603600e+00	6.39774523e-05	2.61915594e-05
3.82119800e+00	9.89616242e-05	2.61845759e-05
3.82636000e+00	1.26908433e-04	2.58927415e-05
3.83152200e+00	9.32375719e-05	2.57009636e-05
3.83668400e+00	8.78228459e-05	2.59849922e-05
3.84184500e+00	9.23859585e-05	2.57482608e-05
3.84700700e+00	8.45773821e-05	2.56924397e-05
3.85216900e+00	1.06588137e-04	2.58247300e-05
3.85733100e+00	6.62187895e-05	2.56617178e-05
3.86249200e+00	6.85787523e-05	2.55189570e-05
3.86765400e+00	9.33181141e-05	2.58460870e-05
3.87281600e+00	7.39172642e-05	2.57519085e-05
3.87797800e+00	7.01591200e-05	2.56592797e-05
3.88313900e+00	1.52685809e-04	2.59353987e-05
3.88830100e+00	1.00313255e-04	2.57348134e-05
3.89346300e+00	6.87397516e-05	2.55451523e-05
3.89862500e+00	1.06795753e-04	2.58907759e-05
3.90378600e+00	1.08693877e-04	2.56057739e-05
3.90894800e+00	8.35731798e-05	2.55340391e-05
3.91411000e+00	1.01944511e-04	2.57796536e-05
3.91927200e+00	6.44689459e-05	2.56646284e-05
3.92443300e+00	9.64788306e-05	2.54805995e-05
3.92959500e+00	1.32234159e-04	2.58781980e-05
3.93475700e+00	1.23476483e-04	2.57427231e-05
3.93991900e+00	8.46536056e-05	2.55762994e-05
3.94508000e+00	9.29664425e-05	2.58536942e-05
3.95024200e+00	9.44959976e-05	2.56952180e-05
3.95540400e+00	6.62738640e-05	2.55921943e-05
3.96056600e+00	1.11460642e-04	2.59464930e-05
3.96572700e+00	1.18786268e-04	2.57763461e-05
3.97088900e+00	9.53644887e-05	2.57564917e-05
3.97605100e+00	4.74661894e-05	2.59582299e-05
3.98121300e+00	5.10124935e-05	2.56965694e-05
3.98637400e+00	9.28901528e-05	2.58037416e-05
3.99153600e+00	6.04269242e-05	2.60019550e-05
3.99669800e+00	9.42163727e-05	2.57321674e-05
4.00186000e+00	8.23402312e-05	2.57991017e-05
4.00702100e+00	7.88702169e-05	2.59724994e-05
4.01218300e+00	1.08278645e-04	2.56817329e-05
4.01734500e+00	8.17852338e-05	2.60289536e-05
4.02250700e+00	1.04156185e-04	2.59869295e-05
4.02766800e+00	7.65568425e-05	2.58722634e-05
4.03283000e+00	8.51874540e-05	2.60033158e-05
4.03799200e+00	1.31903693e-04	2.60322611e-05
4.04315400e+00	7.01718302e-05	2.57645525e-05
4.04831600e+00	8.92845974e-05	2.59764873e-05
4.05347700e+00	1.01321663e-04	2.59947730e-05
4.05863900e+00	1.12723160e-04	2.59104319e-05
4.06380100e+00	4.37885401e-05	2.60535897e-05
4.06896300e+00	1.27980344e-04	2.59689367e-05
4.07412400e+00	1.07994767e-04	2.60386303e-05
4.07928600e+00	1.11138587e-04	2.61416918e-05
4.08444800e+00	5.87152018e-05	2.59535616e-05
4.08961000e+00	1.14426425e-04	2.60568027e-05
4.09477100e+00	1.10689429e-04	2.61552242e-05
4.09993300e+00	8.45349894e-05	2.59733026e-05
4.10509500e+00	8.58780586e-05	2.60147124e-05
4.11025700e+00	1.15184880e-04	2.62318352e-05
4.11541800e+00	9.74999956e-05	2.61449048e-05
4.12058000e+00	6.35622391e-05	2.61139845e-05
4.12574200e+00	2.51545846e-05	2.62635777e-05
4.13090400e+00	1.38043062e-04	2.60781596e-05
4.13606500e+00	9.58136464e-05	2.62335740e-05
4.14122700e+00	1.05770430e-04	2.63349723e-05
4.14638900e+00	1.05791598e-04	2.61860217e-05
4.15155100e+00	1.35801716e-04	2.62207598e-05
4.15671300e+00	1.16138194e-04	2.64384118e-05
4.16187400e+00	4.56400750e-05	2.61656097e-05
4.16703600e+00	8.84032543e-05	2.63507727e-05
4.17219800e+00	1.05922953e-04	2.64886952e-05
4.17736000e+00	8.85897497e-05	2.62479474e-05
4.18252100e+00	9.85125611e-05	2.63460004e-05
4.18768300e+00	1.29730197e-04	2.65871451e-05
4.19284500e+00	1.08202383e-04	2.62707691e-05
4.19800700e+00	1.07083789e-04	2.65009707e-05
4.20316800e+00	9.79490587e-05	2.65842534e-05
4.20833000e+00	5.91431347e-05	2.63624718e-05
4.21349200e+00	7.08751545e-05	2.64951401e-05
4.21865400e+00	4.57163458e-05	2.65668087e-05
4.22381500e+00	5.97151138e-05	2.63602038e-05
4.22897700e+00	6.11980427e-05	2.64532861e-05
4.23413900e+00	1.05999214e-04	2.66511025e-05
4.23930100e+00	3.50732001e-05	2.62982591e-05
4.24446200e+00	7.02353813e-05	2.65403110e-05
4.24962400e+00	1.13138392e-04	2.66215903e-05
4.25478600e+00	1.03724037e-04	2.63711185e-05
4.25994800e+00	5.77237664e-05	2.65668276e-05
4.26511000e+00	1.06011877e-04	2.67117431e-05
4.27027100e+00	7.10234436e-05	2.64576898e-05
4.27543300e+00	9.23351460e-05	2.73072337e-05
4.28059500e+00	8.55137146e-05	2.76429915e-05
4.28575700e+00	9.57119646e-05	2.80131189e-05
4.29091800e+00	1.05736505e-04	2.81204707e-05
4.29608000e+00	9.00302671e-05	2.83419783e-05
4.30124200e+00	1.05499216e-04	2.83506250e-05
4.30640400e+00	8.48909135e-05	2.83591773e-05
4.31156500e+00	7.04429880e-05	2.84842005e-05
4.31672700e+00	4.92245097e-05	2.86178138e-05
4.32188900e+00	8.10098345e-05	2.87764223e-05
4.32705100e+00	5.18005558e-05	2.88237573e-05
4.33221200e+00	5.69992458e-05	2.88463427e-05
4.33737400e+00	1.24921291e-04	2.90497347e-05
4.34253600e+00	7.36122094e-05	2.90062458e-05
4.34769800e+00	1.68290374e-04	2.92200611e-05
4.35285900e+00	5.33131387e-05	2.92364285e-05
4.35802100e+00	7.35020509e-05	2.94461330e-05
4.36318300e+00	1.23476483e-04	2.94900471e-05
4.36834500e+00	1.25374606e-04	2.95997425e-05
4.37350700e+00	4.79576735e-05	2.96319102e-05
4.37866800e+00	6.11217719e-05	2.96179621e-05
4.38383000e+00	4.68687805e-05	2.97134541e-05
4.38899200e+00	5.74949729e-05	2.97310689e-05
4.39415400e+00	1.09829386e-04	2.99387795e-05
4.39931500e+00	8.02006137e-05	2.98152493e-05
4.40447700e+00	1.28742958e-04	3.01547966e-05
4.40963900e+00	6.61425187e-05	3.00332982e-05
4.41480100e+00	1.00482693e-04	3.01824378e-05
4.41996200e+00	9.61568697e-05	3.03313601e-05
4.42512400e+00	1.03779036e-04	3.03870205e-05
4.43028600e+00	6.88626203e-05	3.03865763e-05
4.43544800e+00	1.46491440e-04	3.02743861e-05
4.44060900e+00	4.29920012e-05	3.05250185e-05
4.44577100e+00	7.68915987e-05	3.06605596e-05
4.45093300e+00	7.32224165e-05	3.07705196e-05
4.45609500e+00	1.08503176e-04	3.07491154e-05
4.46125700e+00	6.18547597e-05	3.08232599e-05
4.46641800e+00	1.08702382e-04	3.09395042e-05
4.47158000e+00	8.30435839e-05	3.10106814e-05
4.47674200e+00	6.70068613e-05	3.09672021e-05
4.48190400e+00	7.42096089e-05	3.09670131e-05
4.48706500e+00	5.34910913e-05	3.08182704e-05
4.49222700e+00	9.33774222e-05	3.09379449e-05
4.49738900e+00	7.42816366e-05	3.09223903e-05
4.50255100e+00	4.92287433e-05	3.10935483e-05
4.50771200e+00	1.23023167e-04	3.09947204e-05
4.51287400e+00	8.88397206e-05	3.10804317e-05
4.51803600e+00	9.42417837e-05	3.12053322e-05
4.52319800e+00	1.01880913e-04	3.10126943e-05
4.52835900e+00	4.35724568e-05	3.10737790e-05
4.53352100e+00	9.77244326e-05	3.10104830e-05
4.53868300e+00	2.10235818e-05	3.10979331e-05
4.54384500e+00	7.47561769e-05	3.10809704e-05
4.54900600e+00	6.22148985e-05	3.11480936e-05
4.55416800e+00	6.36554537e-05	3.09251874e-05
4.55933000e+00	1.30412297e-05	3.10237413e-05
4.56449200e+00	7.84549847e-05	3.10984718e-05
4.56965400e+00	3.40775312e-05	3.11316317e-05
4.57481500e+00	1.23395969e-04	3.10120328e-05
4.57997700e+00	1.13257084e-04	3.11457878e-05
4.58513900e+00	9.17546619e-05	3.09927832e-05
4.59030100e+00	7.17988052e-05	3.12030169e-05
4.59546200e+00	1.10176768e-04	3.11107851e-05
4.60062400e+00	4.78898794e-05	3.12793444e-05
4.60578600e+00	9.93176050e-05	3.12740619e-05
4.61094800e+00	9.83939638e-05	3.14280021e-05
4.61610900e+00	7.54976413e-05	3.15823770e-05
4.62127100e+00	6.72314023e-05	3.14371969e-05
4.62643300e+00	1.35971154e-04	3.15111619e-05
4.63159500e+00	2.36377680e-05	3.16861567e-05
4.63675600e+00	2.63154959e-05	3.17254402e-05
4.64191800e+00	3.03575176e-05	3.18467402e-05
4.64708000e+00	7.79296319e-05	3.19225574e-05
4.65224200e+00	3.24717336e-05	3.20437345e-05
4.65740300e+00	9.69109782e-05	3.20333017e-05
4.66256500e+00	9.91947553e-05	3.23996870e-05
4.66772700e+00	9.03183876e-05	3.24194941e-05
4.67288900e+00	6.72780190e-05	3.22797100e-05
4.67805100e+00	3.87805130e-05	3.24159220e-05
4.68321200e+00	9.92794271e-05	3.25681329e-05
4.68837400e+00	1.00016715e-04	3.27881663e-05
4.69353600e+00	1.11689426e-04	3.27883269e-05
4.69869800e+00	2.66417376e-05	3.28625849e-05
4.70385900e+00	5.82237271e-05	3.29913787e-05
4.70902100e+00	3.86788217e-05	3.32328257e-05
4.71418300e+00	1.34056115e-04	3.32539370e-05
4.71934500e+00	4.74153391e-05	3.33727232e-05
4.72450600e+00	8.26326042e-05	3.34798482e-05
4.72966800e+00	5.18471631e-05	3.34845827e-05
4.73483000e+00	6.24097949e-05	3.37019228e-05
4.73999200e+00	4.66103330e-05	3.36903465e-05
4.74515300e+00	1.09096446e-04	3.38080083e-05
4.75031500e+00	1.23823959e-04	3.41458262e-05
4.75547700e+00	9.41230919e-05	3.40293268e-05
4.76063900e+00	7.89804131e-05	3.43035086e-05
4.76580000e+00	4.74068719e-05	3.45425270e-05
4.77096200e+00	9.93303625e-05	3.43041134e-05
4.77612400e+00	5.64272667e-05	3.44813006e-05
4.78128600e+00	1.40555529e-04	3.46071743e-05
4.78644800e+00	6.16937604e-05	3.47039516e-05
4.79160900e+00	3.04930965e-05	3.48239569e-05
4.79677100e+00	1.39258992e-04	3.50273016e-05
4.80193300e+00	4.89999498e-05	3.50347387e-05
4.80709500e+00	3.85601961e-05	3.52331789e-05
4.81225600e+00	1.07164397e-04	3.52460876e-05
4.81741800e+00	2.05109203e-05	3.55583528e-05
4.82258000e+00	6.77440732e-05	3.53943105e-05
4.82774200e+00	1.51385019e-05	3.55750698e-05
4.83290300e+00	1.10447982e-04	3.56520777e-05
4.83806500e+00	4.78348049e-05	3.56936576e-05
4.84322700e+00	5.96219086e-05	3.59238875e-05
4.84838800e+00	5.09955402e-05	3.60599011e-05
4.85355000e+00	8.27469679e-05	3.62464815e-05
4.85871200e+00	8.16327111e-05	3.62581050e-05
4.86387300e+00	-1.27107544e-06	3.64952334e-05
4.86903500e+00	1.03016422e-04	3.65846869e-05
4.87419700e+00	1.35085596e-04	3.65657869e-05
4.87935900e+00	1.40491931e-04	3.66869168e-05
4.88452100e+00	8.83270308e-05	3.67619874e-05
4.88968200e+00	1.46576207e-04	3.67756616e-05
4.89484400e+00	8.80516583e-05	3.66662119e-05
4.90000600e+00	5.51858510e-05	3.69192635e-05
4.90516800e+00	6.90236196e-05	3.70098794e-05
4.91032900e+00	9.21572217e-05	3.71928783e-05
4.91549100e+00	2.19175784e-05	3.78106236e-05
4.92065300e+00	4.75551610e-05	3.74167672e-05
4.92581500e+00	3.62002238e-05	3.77337196e-05
4.93097600e+00	9.57713104e-05	3.79702810e-05
4.93613800e+00	3.37639903e-05	3.79874516e-05
4.94130000e+00	7.58916394e-05	3.82890289e-05
4.94646200e+00	3.15353822e-05	3.85994513e-05
4.95162300e+00	1.11952041e-04	3.87519551e-05
4.95678500e+00	4.65213519e-06	3.89342169e-05
4.96194700e+00	6.44223291e-05	3.91149762e-05
4.96710900e+00	1.74946563e-04	3.96934095e-05
4.97227000e+00	6.20411889e-05	3.94197759e-05
4.97743200e+00	1.05605150e-04	3.96339691e-05
4.98259400e+00	2.90822048e-05	3.98286482e-05
4.98775600e+00	2.27480050e-05	4.00852530e-05
4.99291800e+00	9.76736862e-05	4.02098888e-05
4.99807900e+00	3.02939570e-05	4.03646228e-05
5.00324100e+00	4.45596681e-05	4.07613992e-05
5.00840300e+00	5.64018557e-05	4.08554076e-05
5.01356500e+00	1.03829877e-04	4.11283325e-05
5.01872600e+00	5.23894881e-05	4.15221416e-05
5.02388800e+00	7.49087090e-05	4.14518337e-05
5.02905000e+00	5.36393804e-05	4.15259972e-05
5.03421200e+00	-2.24556604e-05	4.16726137e-05
5.03937300e+00	8.59458622e-05	4.20408322e-05
5.04453500e+00	6.43503014e-05	4.22223096e-05
5.04969700e+00	-1.16345716e-05	4.17995080e-05
5.05485900e+00	4.02634324e-05	4.24082380e-05
5.06002000e+00	5.16946309e-05	4.28147290e-05
5.06518200e+00	7.57349115e-05	4.33994655e-05
5.07034400e+00	7.43155432e-06	4.39886529e-05
5.07550600e+00	7.82135093e-05	4.41448706e-05
5.08066700e+00	1.19273509e-04	4.47898980e-05
5.08582900e+00	8.71745583e-05	4.49781038e-05
5.09099100e+00	7.48197280e-05	4.56609595e-05
5.09615300e+00	7.40020022e-05	4.59094184e-05
5.10131500e+00	2.20277369e-05	4.62994286e-05
5.10647600e+00	4.38775212e-05	4.70652929e-05
5.11163800e+00	-1.29226041e-06	4.76608780e-05
5.11680000e+00	7.61967510e-05	4.86831581e-05
5.12196200e+00	9.28774804e-05	4.88026058e-05
5.12712300e+00	-5.01227399e-06	4.92373050e-05
5.13228500e+00	1.07956684e-05	4.97305657e-05
5.13744700e+00	4.24496762e-05	5.02836164e-05
5.14260900e+00	9.22504269e-05	5.16085416e-05
5.14777000e+00	4.33563830e-05	5.28685927e-05
5.15293200e+00	1.10231956e-04	5.35239678e-05
5.15809400e+00	7.24089243e-05	5.47011048e-05
5.16325600e+00	1.10528496e-04	5.54109118e-05
5.16841700e+00	4.76526092e-05	5.79530230e-05
5.17357900e+00	7.96074572e-05	6.09445847e-05
5.17874100e+00	7.98150355e-05	6.11868539e-05
5.18390300e+00	7.68534491e-05	6.25085189e-05
5.18906500e+00	8.42553645e-05	6.28786557e-05
5.19422600e+00	1.32746820e-04	6.70621909e-05
5.19938800e+00	-2.47902027e-05	7.02022497e-05
5.20455000e+00	1.99092778e-05	7.43707877e-05
5.20971200e+00	7.53366326e-05	1.06883733e-04
