q[nm-1]	merged(TipAS_1.96mgml-1_10deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_10deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_10deg_1-2_ave_sub.dat],scale_high,lq=0.9025,hq=1.0068)	error
3.26889000e+00	2.19539494e-04	2.58842372e-05
3.27405200e+00	1.80374373e-04	2.58703974e-05
3.27921300e+00	2.04662059e-04	2.57690304e-05
3.28437500e+00	2.12236021e-04	2.58671157e-05
3.28953700e+00	1.84612245e-04	2.58556801e-05
3.29469900e+00	1.75148792e-04	2.57140368e-05
3.29986000e+00	2.35671104e-04	2.59496976e-05
3.30502200e+00	2.06526869e-04	2.59190470e-05
3.31018400e+00	2.17908242e-04	2.57388552e-05
3.31534600e+00	1.96239609e-04	2.59048141e-05
3.32050700e+00	1.55344877e-04	2.57623664e-05
3.32566900e+00	1.49098770e-04	2.58698032e-05
3.33083100e+00	2.27445465e-04	2.57738478e-05
3.33599300e+00	2.06137453e-04	2.58277353e-05
3.34115400e+00	1.96985533e-04	2.56281458e-05
3.34631600e+00	2.04338185e-04	2.58467217e-05
3.35147800e+00	2.21121474e-04	2.57002061e-05
3.35664000e+00	1.75763539e-04	2.57458848e-05
3.36180100e+00	1.66058392e-04	2.58453870e-05
3.36696300e+00	2.03211164e-04	2.57232146e-05
3.37212500e+00	2.14170487e-04	2.56774445e-05
3.37728700e+00	2.37954034e-04	2.57870112e-05
3.38244800e+00	2.23928927e-04	2.57556659e-05
3.38761000e+00	1.99542973e-04	2.57551723e-05
3.39277200e+00	1.68255212e-04	2.58304137e-05
3.39793400e+00	1.59070383e-04	2.57858594e-05
3.40309500e+00	1.65148475e-04	2.57325021e-05
3.40825700e+00	1.79825168e-04	2.60600139e-05
3.41341900e+00	1.93780528e-04	2.57336538e-05
3.41858100e+00	1.90735312e-04	2.57222182e-05
3.42374300e+00	2.20912506e-04	2.58867237e-05
3.42890400e+00	1.58459749e-04	2.57825046e-05
3.43406600e+00	2.09412114e-04	2.57129033e-05
3.43922800e+00	2.03510265e-04	2.59570380e-05
3.44439000e+00	1.92550942e-04	2.57512598e-05
3.44955100e+00	1.79378437e-04	2.57430236e-05
3.45471300e+00	1.71755204e-04	2.59451087e-05
3.45987500e+00	1.97678163e-04	2.58123141e-05
3.46503700e+00	2.12645822e-04	2.56723894e-05
3.47019800e+00	1.71308563e-04	2.58882685e-05
3.47536000e+00	1.81136660e-04	2.57479233e-05
3.48052200e+00	1.85108065e-04	2.57192381e-05
3.48568400e+00	1.93038717e-04	2.58984793e-05
3.49084500e+00	2.12703229e-04	2.56959280e-05
3.49600700e+00	1.82505558e-04	2.57236899e-05
3.50116900e+00	1.56701526e-04	2.59695614e-05
3.50633100e+00	2.10039202e-04	2.58266841e-05
3.51149200e+00	2.20387891e-04	2.56514011e-05
3.51665400e+00	1.60488553e-04	2.59694243e-05
3.52181600e+00	2.03252116e-04	2.57466984e-05
3.52697800e+00	2.03157870e-04	2.57848630e-05
3.53214000e+00	2.41183629e-04	2.59191659e-05
3.53730100e+00	1.61812294e-04	2.58085662e-05
3.54246300e+00	2.10108858e-04	2.57634817e-05
3.54762500e+00	1.72788071e-04	2.59599631e-05
3.55278700e+00	1.57230163e-04	2.58376353e-05
3.55794800e+00	2.17055823e-04	2.57201340e-05
3.56311000e+00	1.57140031e-04	2.59817467e-05
3.56827200e+00	2.16518959e-04	2.58162082e-05
3.57343400e+00	1.73181600e-04	2.56211071e-05
3.57859500e+00	1.72013443e-04	2.59349985e-05
3.58375700e+00	1.67382133e-04	2.57232237e-05
3.58891900e+00	1.96698590e-04	2.58206052e-05
3.59408100e+00	1.95174016e-04	2.58952798e-05
3.59924200e+00	1.88694259e-04	2.58354871e-05
3.60440400e+00	2.00764332e-04	2.56620781e-05
3.60956600e+00	1.80640840e-04	2.60145728e-05
3.61472800e+00	1.86558960e-04	2.56738794e-05
3.61988900e+00	1.39250197e-04	2.58158517e-05
3.62505100e+00	1.38889484e-04	2.58421419e-05
3.63021300e+00	2.56823442e-04	2.57688658e-05
3.63537500e+00	1.77431630e-04	2.58321597e-05
3.64053700e+00	1.50943103e-04	2.60171049e-05
3.64569800e+00	1.55422760e-04	2.57194210e-05
3.65086000e+00	1.71636368e-04	2.58612471e-05
3.65602200e+00	1.66623960e-04	2.59277769e-05
3.66118400e+00	1.43623176e-04	2.56815854e-05
3.66634500e+00	1.85649134e-04	2.59214146e-05
3.67150700e+00	1.81616209e-04	2.59098875e-05
3.67666900e+00	2.04526769e-04	2.57828885e-05
3.68183100e+00	1.49102883e-04	2.58471970e-05
3.68699200e+00	2.14244256e-04	2.58770797e-05
3.69215400e+00	8.92281441e-05	2.57678146e-05
3.69731600e+00	1.72324976e-04	2.58548025e-05
3.70247800e+00	1.75107839e-04	2.59113410e-05
3.70763900e+00	1.48480000e-04	2.58518499e-05
3.71280100e+00	1.41524808e-04	2.58433943e-05
3.71796300e+00	1.59000727e-04	2.58762752e-05
3.72312500e+00	1.58197488e-04	2.56143152e-05
3.72828700e+00	1.34524641e-04	2.59507122e-05
3.73344800e+00	2.19334639e-04	2.59069989e-05
3.73861000e+00	1.27450612e-04	2.58030997e-05
3.74377200e+00	1.49570182e-04	2.58960111e-05
3.74893400e+00	1.76534053e-04	2.62963419e-05
3.75409500e+00	1.82890861e-04	2.67098178e-05
3.75925700e+00	1.66074755e-04	2.71244912e-05
3.76441900e+00	1.22401274e-04	2.71075251e-05
3.76958100e+00	1.47631512e-04	2.74825530e-05
3.77474200e+00	2.01235654e-04	2.75349048e-05
3.77990400e+00	1.72173323e-04	2.75445031e-05
3.78506600e+00	1.58283507e-04	2.77002512e-05
3.79022800e+00	1.59291784e-04	2.79936114e-05
3.79538900e+00	1.90505867e-04	2.76741256e-05
3.80055100e+00	1.40020619e-04	2.79293303e-05
3.80571300e+00	1.26540695e-04	2.78886062e-05
3.81087500e+00	1.97370744e-04	2.79325755e-05
3.81603600e+00	1.54795672e-04	2.71106879e-05
3.82119800e+00	2.15281146e-04	2.71046090e-05
3.82636000e+00	2.21223947e-04	2.67891636e-05
3.83152200e+00	2.00694585e-04	2.65917589e-05
3.83668400e+00	1.45131478e-04	2.69084566e-05
3.84184500e+00	1.78681693e-04	2.66552356e-05
3.84700700e+00	1.70037933e-04	2.65660264e-05
3.85216900e+00	2.06477598e-04	2.67569043e-05
3.85733100e+00	1.87845953e-04	2.65538685e-05
3.86249200e+00	1.44709336e-04	2.64005336e-05
3.86765400e+00	1.71148683e-04	2.67227069e-05
3.87281600e+00	1.73099512e-04	2.66510032e-05
3.87797800e+00	1.74616041e-04	2.65470492e-05
3.88313900e+00	1.75972599e-04	2.68260759e-05
3.88830100e+00	1.83005583e-04	2.66428492e-05
3.89346300e+00	1.90677996e-04	2.64679776e-05
3.89862500e+00	1.56980242e-04	2.67689158e-05
3.90378600e+00	1.84231056e-04	2.64946791e-05
3.90894800e+00	1.59074497e-04	2.64546680e-05
3.91411000e+00	1.54902350e-04	2.66753554e-05
3.91927200e+00	1.45963512e-04	2.65345714e-05
3.92443300e+00	1.94337868e-04	2.63913741e-05
3.92959500e+00	1.92952607e-04	2.67521783e-05
3.93475700e+00	1.91346037e-04	2.66229579e-05
3.93991900e+00	1.60299969e-04	2.64712593e-05
3.94508000e+00	1.73058560e-04	2.66994882e-05
3.95024200e+00	1.77616100e-04	2.65874625e-05
3.95540400e+00	1.87505717e-04	2.64926223e-05
3.96056600e+00	1.50238223e-04	2.68207831e-05
3.96572700e+00	1.89112287e-04	2.66785731e-05
3.97088900e+00	1.20983196e-04	2.66584076e-05
3.97605100e+00	1.26721051e-04	2.68829435e-05
3.98121300e+00	2.13908134e-04	2.65876453e-05
3.98637400e+00	1.72771708e-04	2.66875041e-05
3.99153600e+00	1.53344777e-04	2.68813712e-05
3.99669800e+00	1.84743330e-04	2.66395035e-05
4.00186000e+00	2.02707025e-04	2.67074411e-05
4.00702100e+00	1.65628024e-04	2.68917556e-05
4.01218300e+00	1.65668976e-04	2.65905340e-05
4.01734500e+00	1.58980251e-04	2.69348473e-05
4.02250700e+00	1.38385345e-04	2.68597156e-05
4.02766800e+00	1.73386455e-04	2.67528090e-05
4.03283000e+00	1.73595515e-04	2.68604012e-05
4.03799200e+00	1.62320546e-04	2.69158245e-05
4.04315400e+00	1.33106562e-04	2.66568901e-05
4.04831600e+00	2.04616901e-04	2.68774130e-05
4.05347700e+00	1.28044883e-04	2.68741313e-05
4.05863900e+00	1.73689761e-04	2.68189001e-05
4.06380100e+00	1.60049957e-04	2.69325529e-05
4.06896300e+00	1.47840663e-04	2.68578691e-05
4.07412400e+00	1.61222136e-04	2.69119212e-05
4.07928600e+00	2.20613313e-04	2.70060209e-05
4.08444800e+00	1.75230697e-04	2.68370545e-05
4.08961000e+00	1.50533302e-04	2.69438149e-05
4.09477100e+00	1.41746117e-04	2.70610511e-05
4.09993300e+00	1.39455052e-04	2.68061480e-05
4.10509500e+00	1.46098802e-04	2.69187222e-05
4.11025700e+00	1.54775287e-04	2.70764175e-05
4.11541800e+00	2.00288897e-04	2.70622486e-05
4.12058000e+00	1.54685063e-04	2.70100796e-05
4.12574200e+00	1.49152154e-04	2.71975387e-05
4.13090400e+00	1.55451464e-04	2.69200934e-05
4.13606500e+00	1.15585485e-04	2.71602425e-05
4.14122700e+00	1.86993443e-04	2.71693380e-05
4.14638900e+00	1.40315789e-04	2.70841601e-05
4.15155100e+00	2.05051384e-04	2.71009434e-05
4.15671300e+00	1.37729645e-04	2.72842250e-05
4.16187400e+00	1.64849283e-04	2.70970675e-05
4.16703600e+00	1.75058660e-04	2.72492506e-05
4.17219800e+00	1.39623067e-04	2.74471216e-05
4.17736000e+00	1.87948335e-04	2.71654165e-05
4.18252100e+00	1.91403352e-04	2.72117808e-05
4.18768300e+00	1.87354064e-04	2.75010182e-05
4.19284500e+00	1.65968260e-04	2.71228458e-05
4.19800700e+00	1.43979866e-04	2.73448404e-05
4.20316800e+00	9.65152451e-05	2.74512991e-05
4.20833000e+00	2.04657945e-04	2.72686300e-05
4.21349200e+00	1.29069523e-04	2.74092495e-05
4.21865400e+00	1.28528454e-04	2.74533011e-05
4.22381500e+00	1.73120080e-04	2.72497625e-05
4.22897700e+00	1.73206099e-04	2.73749973e-05
4.23413900e+00	2.00571635e-04	2.75743034e-05
4.23930100e+00	1.81173590e-04	2.71963869e-05
4.24446200e+00	1.47873297e-04	2.74260785e-05
4.24962400e+00	1.16614239e-04	2.75276284e-05
4.25478600e+00	2.05588248e-04	2.72513348e-05
4.25994800e+00	1.45524916e-04	2.74764284e-05
4.26511000e+00	1.80489096e-04	2.75999720e-05
4.27027100e+00	1.40274745e-04	2.73441548e-05
4.27543300e+00	1.83612195e-04	2.82053496e-05
4.28059500e+00	1.64201718e-04	2.85276326e-05
4.28575700e+00	1.35991899e-04	2.89734685e-05
4.29091800e+00	1.82112120e-04	2.90465800e-05
4.29608000e+00	1.63009063e-04	2.92931645e-05
4.30124200e+00	2.07858837e-04	2.93274532e-05
4.30640400e+00	1.64660791e-04	2.93110722e-05
4.31156500e+00	1.06831117e-04	2.94092489e-05
4.31672700e+00	1.28565385e-04	2.96043866e-05
4.32188900e+00	1.88960634e-04	2.97611952e-05
4.32705100e+00	1.81333470e-04	2.97814887e-05
4.33221200e+00	1.18142926e-04	2.98383746e-05
4.33737400e+00	1.62300069e-04	2.99796156e-05
4.34253600e+00	1.31794979e-04	2.99671653e-05
4.34769800e+00	1.19929944e-04	3.01141562e-05
4.35285900e+00	1.52123509e-04	3.02102579e-05
4.35802100e+00	1.69439640e-04	3.04518787e-05
4.36318300e+00	1.36241911e-04	3.04604989e-05
4.36834500e+00	1.62205823e-04	3.05291678e-05
4.37350700e+00	1.40623209e-04	3.06265310e-05
4.37866800e+00	1.44197062e-04	3.05894267e-05
4.38383000e+00	2.10940892e-04	3.06915342e-05
4.38899200e+00	1.66767386e-04	3.06539181e-05
4.39415400e+00	1.85112179e-04	3.08994057e-05
4.39931500e+00	1.55939239e-04	3.08032583e-05
4.40447700e+00	2.27965966e-04	3.11532301e-05
4.40963900e+00	1.55980192e-04	3.10581705e-05
4.41480100e+00	1.50533302e-04	3.11418310e-05
4.41996200e+00	1.61156593e-04	3.13247286e-05
4.42512400e+00	1.78620264e-04	3.14237098e-05
4.43028600e+00	1.53328414e-04	3.14122741e-05
4.43544800e+00	9.38226060e-05	3.12983653e-05
4.44060900e+00	1.81673615e-04	3.15096190e-05
4.44577100e+00	1.92760001e-04	3.16615370e-05
4.45093300e+00	1.43824100e-04	3.17985823e-05
4.45609500e+00	1.58517156e-04	3.17568343e-05
4.46125700e+00	1.63123876e-04	3.18743447e-05
4.46641800e+00	1.82612145e-04	3.19291738e-05
4.47158000e+00	1.24175951e-04	3.20426712e-05
4.47674200e+00	1.47770915e-04	3.19791854e-05
4.48190400e+00	1.36049214e-04	3.20025504e-05
4.48706500e+00	1.26450562e-04	3.18260425e-05
4.49222700e+00	1.65832970e-04	3.19985374e-05
4.49738900e+00	1.22233258e-04	3.19638465e-05
4.50255100e+00	1.31700825e-04	3.20737148e-05
4.50771200e+00	1.57217914e-04	3.20108598e-05
4.51287400e+00	1.65107522e-04	3.20819511e-05
4.51803600e+00	1.97362517e-04	3.21925051e-05
4.52319800e+00	1.23327554e-04	3.20466934e-05
4.52835900e+00	9.47611355e-05	3.21100786e-05
4.53352100e+00	1.47725849e-04	3.20222315e-05
4.53868300e+00	1.42238006e-04	3.21295037e-05
4.54384500e+00	1.30803157e-04	3.21011659e-05
4.54900600e+00	1.66689503e-04	3.21630703e-05
4.55416800e+00	1.13560887e-04	3.20009141e-05
4.55933000e+00	1.97407674e-04	3.20224966e-05
4.56449200e+00	1.18503639e-04	3.21074460e-05
4.56965400e+00	1.24245608e-04	3.21742592e-05
4.57481500e+00	1.39459165e-04	3.20079072e-05
4.57997700e+00	1.37348456e-04	3.21220445e-05
4.58513900e+00	1.41475628e-04	3.19844325e-05
4.59030100e+00	6.69241773e-05	3.21575307e-05
4.59546200e+00	1.23921825e-04	3.21050418e-05
4.60062400e+00	2.00616793e-04	3.23011668e-05
4.60578600e+00	1.84940049e-04	3.23275758e-05
4.61094800e+00	1.78833345e-04	3.24162182e-05
4.61610900e+00	1.32106512e-04	3.26485882e-05
4.62127100e+00	1.05167140e-04	3.24697767e-05
4.62643300e+00	9.88883071e-05	3.25434732e-05
4.63159500e+00	9.35521171e-05	3.27445802e-05
4.63675600e+00	1.54947325e-04	3.28283961e-05
4.64191800e+00	1.48377527e-04	3.28918910e-05
4.64708000e+00	1.35356583e-04	3.29274321e-05
4.65224200e+00	1.62861523e-04	3.30609854e-05
4.65740300e+00	1.89919731e-04	3.31301570e-05
4.66256500e+00	2.09965432e-04	3.34519007e-05
4.66772700e+00	1.06544266e-04	3.34882645e-05
4.67288900e+00	1.36246025e-04	3.33053395e-05
4.67805100e+00	1.90407507e-04	3.34973875e-05
4.68321200e+00	8.61419844e-05	3.35521891e-05
4.68837400e+00	1.74837259e-04	3.38440227e-05
4.69353600e+00	1.83046627e-04	3.38074212e-05
4.69869800e+00	2.23863476e-04	3.39686359e-05
4.70385900e+00	1.35438580e-04	3.40539235e-05
4.70902100e+00	1.86792610e-04	3.43047953e-05
4.71418300e+00	1.62148325e-04	3.44093161e-05
4.71934500e+00	1.38147674e-04	3.44475081e-05
4.72450600e+00	1.20110209e-04	3.45840414e-05
4.72966800e+00	1.18638929e-04	3.45840049e-05
4.73483000e+00	2.08215344e-04	3.48659568e-05
4.73999200e+00	1.21548855e-04	3.47668385e-05
4.74515300e+00	1.56459741e-04	3.49378342e-05
4.75031500e+00	2.06043115e-04	3.51858997e-05
4.75547700e+00	1.10294362e-04	3.51175416e-05
4.76063900e+00	1.68169101e-04	3.54481066e-05
4.76580000e+00	1.94161625e-04	3.56833651e-05
4.77096200e+00	2.14990180e-04	3.54362504e-05
4.77612400e+00	1.69706015e-04	3.55998326e-05
4.78128600e+00	2.17875517e-04	3.56692419e-05
4.78644800e+00	8.90232344e-05	3.57594658e-05
4.79160900e+00	1.38516522e-04	3.60138935e-05
4.79677100e+00	1.36041078e-04	3.61256541e-05
4.80193300e+00	1.13905146e-04	3.61333876e-05
4.80709500e+00	1.79898938e-04	3.64093703e-05
4.81225600e+00	1.65296014e-04	3.63670007e-05
4.81741800e+00	1.94128900e-04	3.67287099e-05
4.82258000e+00	1.63722261e-04	3.66032374e-05
4.82774200e+00	1.43529021e-04	3.67539579e-05
4.83290300e+00	1.54295647e-04	3.68292359e-05
4.83806500e+00	1.45779042e-04	3.68308174e-05
4.84322700e+00	2.19994452e-04	3.71018638e-05
4.84838800e+00	9.87776069e-05	3.71632563e-05
4.85355000e+00	6.00182287e-05	3.74370817e-05
4.85871200e+00	9.23839600e-05	3.74441021e-05
4.86387300e+00	1.10015646e-04	3.76923778e-05
4.86903500e+00	9.54291762e-05	3.77769433e-05
4.87419700e+00	1.42274845e-04	3.76299341e-05
4.87935900e+00	1.60000777e-04	3.78389299e-05
4.88452100e+00	1.75099612e-04	3.79500598e-05
4.88968200e+00	1.65439532e-04	3.78785571e-05
4.89484400e+00	1.45996238e-04	3.78303920e-05
4.90000600e+00	1.14290357e-04	3.80401648e-05
4.90516800e+00	1.82399063e-04	3.81822012e-05
4.91032900e+00	1.53074288e-04	3.83758580e-05
4.91549100e+00	2.04924321e-04	3.90483414e-05
4.92065300e+00	1.03269605e-04	3.86231464e-05
4.92581500e+00	1.18876601e-04	3.89859982e-05
4.93097600e+00	1.90448460e-04	3.92339631e-05
4.93613800e+00	1.44598727e-04	3.91709800e-05
4.94130000e+00	2.15301713e-04	3.95655153e-05
4.94646200e+00	1.38594405e-04	3.98380518e-05
4.95162300e+00	1.86554847e-04	3.99761391e-05
4.95678500e+00	1.70488870e-04	4.01871369e-05
4.96194700e+00	1.55103092e-04	4.03278477e-05
4.96710900e+00	1.95526502e-04	4.09043391e-05
4.97227000e+00	1.75956236e-04	4.06670237e-05
4.97743200e+00	1.09925513e-04	4.08753248e-05
4.98259400e+00	1.94817417e-04	4.10621989e-05
4.98775600e+00	1.54734243e-04	4.13813465e-05
4.99291800e+00	1.27352253e-04	4.14356545e-05
4.99807900e+00	1.19864310e-04	4.16248778e-05
5.00324100e+00	1.44324125e-04	4.21222336e-05
5.00840300e+00	1.51734093e-04	4.22035082e-05
5.01356500e+00	1.34786902e-04	4.24489136e-05
5.01872600e+00	1.42287094e-04	4.28234387e-05
5.02388800e+00	1.66320654e-04	4.28109792e-05
5.02905000e+00	2.04161943e-04	4.28590163e-05
5.03421200e+00	1.97198706e-04	4.30819708e-05
5.03937300e+00	1.31647440e-04	4.33615277e-05
5.04453500e+00	1.14794495e-04	4.35781748e-05
5.04969700e+00	1.00449811e-04	4.31644795e-05
5.05485900e+00	1.86608140e-04	4.37565018e-05
5.06002000e+00	1.88337751e-04	4.41865141e-05
5.06518200e+00	1.05695869e-04	4.48949408e-05
5.07034400e+00	1.92112437e-04	4.54072881e-05
5.07550600e+00	1.56611394e-04	4.55911456e-05
5.08066700e+00	2.38986809e-04	4.60990777e-05
5.08582900e+00	2.01944738e-04	4.64439579e-05
5.09099100e+00	1.33999934e-04	4.70193066e-05
5.09615300e+00	2.04198873e-04	4.74276359e-05
5.10131500e+00	9.63144124e-05	4.77856428e-05
5.10647600e+00	2.01079887e-04	4.86077955e-05
5.11163800e+00	1.11609967e-04	4.91700631e-05
5.11680000e+00	1.02384277e-04	5.01266557e-05
5.12196200e+00	1.47029105e-04	5.03088403e-05
5.12712300e+00	8.03548943e-05	5.07743846e-05
5.13228500e+00	1.60509029e-04	5.14468222e-05
5.13744700e+00	1.14069048e-04	5.19643801e-05
5.14260900e+00	5.41696914e-05	5.31761408e-05
5.14777000e+00	1.34667975e-04	5.43961287e-05
5.15293200e+00	4.67596226e-05	5.54034094e-05
5.15809400e+00	1.04445806e-04	5.63919232e-05
5.16325600e+00	2.01596366e-04	5.71222430e-05
5.16841700e+00	2.54425881e-04	5.97146944e-05
5.17357900e+00	1.39934600e-04	6.28973398e-05
5.17874100e+00	2.31396394e-04	6.31288596e-05
5.18390300e+00	2.31707926e-04	6.44341899e-05
5.18906500e+00	1.71669185e-04	6.46141440e-05
5.19422600e+00	1.82587555e-04	6.89547724e-05
5.19938800e+00	3.00906724e-04	7.25313954e-05
5.20455000e+00	2.18342725e-04	7.68247453e-05
5.20971200e+00	2.72635384e-04	1.10257888e-04
