q[nm-1]	merged(TipAS_1.96mgml-1_20deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_20deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_20deg_1-2_ave_sub.dat],scale_high,lq=0.9058,hq=1.0031)	error
3.27405200e+00	8.86384350e-05	2.40753737e-05
3.27921300e+00	1.24898133e-04	2.39981252e-05
3.28437500e+00	1.00748506e-04	2.40561032e-05
3.28953700e+00	6.75484827e-05	2.40612167e-05
3.29469900e+00	1.20607208e-04	2.39420613e-05
3.29986000e+00	1.38819965e-04	2.41686747e-05
3.30502200e+00	1.43106728e-04	2.41381693e-05
3.31018400e+00	1.22078942e-04	2.39789656e-05
3.31534600e+00	1.61257345e-04	2.41458257e-05
3.32050700e+00	1.39537153e-04	2.39810000e-05
3.32566900e+00	1.23268831e-04	2.40932756e-05
3.33083100e+00	9.50977352e-05	2.40066416e-05
3.33599300e+00	1.21863398e-04	2.40431020e-05
3.34115400e+00	1.91671366e-04	2.38946063e-05
3.34631600e+00	1.44901918e-04	2.40739404e-05
3.35147800e+00	1.36369725e-04	2.39304842e-05
3.35664000e+00	1.30752058e-04	2.39727425e-05
3.36180100e+00	1.37750285e-04	2.41010893e-05
3.36696300e+00	1.23737279e-04	2.39341460e-05
3.37212500e+00	1.29819325e-04	2.39133405e-05
3.37728700e+00	1.19877537e-04	2.40267720e-05
3.38244800e+00	1.52177922e-04	2.40149360e-05
3.38761000e+00	1.40780951e-04	2.40044131e-05
3.39277200e+00	1.42439195e-04	2.40966970e-05
3.39793400e+00	1.54093321e-04	2.40117921e-05
3.40309500e+00	1.16345227e-04	2.39853830e-05
3.40825700e+00	1.32443590e-04	2.42613285e-05
3.41341900e+00	5.95220944e-05	2.39535645e-05
3.41858100e+00	1.41344734e-04	2.39534627e-05
3.42374300e+00	1.57438937e-04	2.41257230e-05
3.42890400e+00	1.38459244e-04	2.39944079e-05
3.43406600e+00	1.73408861e-04	2.39497270e-05
3.43922800e+00	1.59126401e-04	2.42049780e-05
3.44439000e+00	1.52057620e-04	2.40049124e-05
3.44955100e+00	1.41585245e-04	2.39785680e-05
3.45471300e+00	8.88830336e-05	2.41555442e-05
3.45987500e+00	1.38500670e-04	2.40500002e-05
3.46503700e+00	1.18314536e-04	2.38921559e-05
3.47019800e+00	1.34939417e-04	2.41380121e-05
3.47536000e+00	9.72286798e-05	2.39962666e-05
3.48052200e+00	1.68085522e-04	2.39937144e-05
3.48568400e+00	1.49740073e-04	2.41270730e-05
3.49084500e+00	1.15789674e-04	2.39409425e-05
3.49600700e+00	1.48438297e-04	2.39477112e-05
3.50116900e+00	1.61485373e-04	2.42162037e-05
3.50633100e+00	8.88457779e-05	2.40637503e-05
3.51149200e+00	1.04641445e-04	2.38996736e-05
3.51665400e+00	1.52240153e-04	2.41998645e-05
3.52181600e+00	9.75188470e-05	2.39938994e-05
3.52697800e+00	1.28272876e-04	2.40040617e-05
3.53214000e+00	1.31162527e-04	2.41582997e-05
3.53730100e+00	1.47998885e-04	2.40860908e-05
3.54246300e+00	9.85554228e-05	2.39897290e-05
3.54762500e+00	1.41282595e-04	2.42046451e-05
3.55278700e+00	1.62219206e-04	2.40696868e-05
3.55794800e+00	1.41904448e-04	2.39838203e-05
3.56311000e+00	1.64109732e-04	2.42214744e-05
3.56827200e+00	1.03629928e-04	2.40566857e-05
3.57343400e+00	1.64408221e-04	2.39002839e-05
3.57859500e+00	1.48662164e-04	2.41896837e-05
3.58375700e+00	1.47468206e-04	2.39956378e-05
3.58891900e+00	1.80950158e-04	2.40694094e-05
3.59408100e+00	1.43413539e-04	2.41119543e-05
3.59924200e+00	1.27136896e-04	2.40524691e-05
3.60440400e+00	1.11979680e-04	2.39250193e-05
3.60956600e+00	1.65469578e-04	2.42710100e-05
3.61472800e+00	1.27315176e-04	2.39499027e-05
3.61988900e+00	1.15209247e-04	2.40942373e-05
3.62505100e+00	1.25130322e-04	2.40993231e-05
3.63021300e+00	1.52973893e-04	2.40501019e-05
3.63537500e+00	1.50643956e-04	2.41031606e-05
3.64053700e+00	1.62948785e-04	2.42682544e-05
3.64569800e+00	1.38940174e-04	2.40071964e-05
3.65086000e+00	1.47903549e-04	2.41180480e-05
3.65602200e+00	1.12560107e-04	2.41758133e-05
3.66118400e+00	9.79832256e-05	2.39588629e-05
3.66634500e+00	1.14388401e-04	2.41385576e-05
3.67150700e+00	1.64972004e-04	2.41618413e-05
3.67666900e+00	1.19467067e-04	2.40356768e-05
3.68183100e+00	1.29935373e-04	2.40918146e-05
3.68699200e+00	1.00188792e-04	2.41390477e-05
3.69215400e+00	1.03182101e-04	2.40042374e-05
3.69731600e+00	1.61899911e-04	2.41161802e-05
3.70247800e+00	9.61548391e-05	2.41674634e-05
3.70763900e+00	1.37277677e-04	2.40929058e-05
3.71280100e+00	1.33666583e-04	2.41178354e-05
3.71796300e+00	1.44458252e-04	2.41452986e-05
3.72312500e+00	1.25383224e-04	2.38891137e-05
3.72828700e+00	7.68435066e-05	2.41783285e-05
3.73344800e+00	1.29516582e-04	2.41649113e-05
3.73861000e+00	1.30590422e-04	2.40579340e-05
3.74377200e+00	1.33712263e-04	2.41787261e-05
3.74893400e+00	1.10951519e-04	2.45542143e-05
3.75409500e+00	1.32095353e-04	2.48956740e-05
3.75925700e+00	1.45498989e-04	2.53539774e-05
3.76441900e+00	1.16631325e-04	2.52712548e-05
3.76958100e+00	1.17978781e-04	2.56535117e-05
3.77474200e+00	1.27360763e-04	2.56972495e-05
3.77990400e+00	9.72659447e-05	2.56888903e-05
3.78506600e+00	1.38898748e-04	2.58668558e-05
3.79022800e+00	1.23086390e-04	2.60829648e-05
3.79538900e+00	1.04231068e-04	2.58462630e-05
3.80055100e+00	1.26469456e-04	2.60436748e-05
3.80571300e+00	1.03215298e-04	2.59929464e-05
3.81087500e+00	1.19172739e-04	2.60356115e-05
3.81603600e+00	1.42439195e-04	2.53383686e-05
3.82119800e+00	9.33854896e-05	2.52947234e-05
3.82636000e+00	8.12091088e-05	2.49778326e-05
3.83152200e+00	1.11871861e-04	2.47851830e-05
3.83668400e+00	1.36842333e-04	2.50899418e-05
3.84184500e+00	1.50399283e-04	2.48597037e-05
3.84700700e+00	1.20379180e-04	2.47961961e-05
3.85216900e+00	1.24711623e-04	2.49262165e-05
3.85733100e+00	1.34549753e-04	2.48000798e-05
3.86249200e+00	1.04662158e-04	2.46514823e-05
3.86765400e+00	7.49571329e-05	2.49035339e-05
3.87281600e+00	9.14534733e-05	2.48711421e-05
3.87797800e+00	1.32103675e-04	2.47746878e-05
3.88313900e+00	7.65781210e-05	2.49970569e-05
3.88830100e+00	1.75104462e-04	2.48791684e-05
3.89346300e+00	8.96914794e-05	2.46991593e-05
3.89862500e+00	1.25806084e-04	2.50004228e-05
3.90378600e+00	9.19178056e-05	2.46890524e-05
3.90894800e+00	8.88084482e-05	2.46656116e-05
3.91411000e+00	1.14989541e-04	2.48958590e-05
3.91927200e+00	9.98737511e-05	2.47814935e-05
3.92443300e+00	1.56879223e-04	2.46260072e-05
3.92959500e+00	1.07974762e-04	2.49773795e-05
3.93475700e+00	9.19841520e-05	2.48725383e-05
3.93991900e+00	1.30631848e-04	2.47121789e-05
3.94508000e+00	9.80246516e-05	2.49470775e-05
3.95024200e+00	1.34292690e-04	2.47893811e-05
3.95540400e+00	1.12290560e-04	2.47212038e-05
3.96056600e+00	1.25233979e-04	2.50478223e-05
3.96572700e+00	9.14576251e-05	2.48614143e-05
3.97088900e+00	1.15010346e-04	2.48794365e-05
3.97605100e+00	1.65585627e-04	2.51287325e-05
3.98121300e+00	9.53133726e-05	2.47963070e-05
3.98637400e+00	9.04626049e-05	2.48594170e-05
3.99153600e+00	1.32476787e-04	2.50926419e-05
3.99669800e+00	1.03024535e-04	2.48525096e-05
4.00186000e+00	1.03153159e-04	2.49303591e-05
4.00702100e+00	8.96002774e-05	2.50937516e-05
4.01218300e+00	1.41369608e-04	2.48190081e-05
4.01734500e+00	1.40246112e-04	2.51485116e-05
4.02250700e+00	1.41112545e-04	2.50752301e-05
4.02766800e+00	1.09728433e-04	2.49880134e-05
4.03283000e+00	7.76394877e-05	2.50490244e-05
4.03799200e+00	1.49263396e-04	2.51211131e-05
4.04315400e+00	1.35482487e-04	2.48934918e-05
4.04831600e+00	1.08758343e-04	2.50798165e-05
4.05347700e+00	1.50834627e-04	2.51078346e-05
4.05863900e+00	1.52144725e-04	2.50354037e-05
4.06380100e+00	1.40250273e-04	2.51848889e-05
4.06896300e+00	1.37530579e-04	2.50507813e-05
4.07412400e+00	1.36945991e-04	2.51600147e-05
4.07928600e+00	1.06561006e-04	2.52291814e-05
4.08444800e+00	9.90279386e-05	2.50387603e-05
4.08961000e+00	1.08082580e-04	2.51533107e-05
4.09477100e+00	1.36017326e-04	2.52649576e-05
4.09993300e+00	1.13530198e-04	2.50661126e-05
4.10509500e+00	1.12982967e-04	2.51085928e-05
4.11025700e+00	1.29242966e-04	2.52693129e-05
4.11541800e+00	1.19595599e-04	2.52382619e-05
4.12058000e+00	9.36259086e-05	2.52133045e-05
4.12574200e+00	9.63995116e-05	2.53704461e-05
4.13090400e+00	1.11494588e-04	2.51612353e-05
4.13606500e+00	9.89865126e-05	2.53270320e-05
4.14122700e+00	1.45266708e-04	2.54142393e-05
4.14638900e+00	3.72007900e-05	2.52501349e-05
4.15155100e+00	7.57241065e-05	2.52784303e-05
4.15671300e+00	5.38132528e-05	2.54602518e-05
4.16187400e+00	1.21830201e-04	2.52786338e-05
4.16703600e+00	6.77391905e-05	2.54135273e-05
4.17219800e+00	1.17949654e-04	2.56219151e-05
4.17736000e+00	1.19019333e-04	2.53374717e-05
4.18252100e+00	1.11129706e-04	2.54008868e-05
4.18768300e+00	1.44545358e-04	2.56690557e-05
4.19284500e+00	1.24296993e-04	2.53501584e-05
4.19800700e+00	5.14874209e-05	2.55343934e-05
4.20316800e+00	1.32974269e-04	2.56339268e-05
4.20833000e+00	1.42012267e-04	2.54502005e-05
4.21349200e+00	5.55254892e-05	2.55655461e-05
4.21865400e+00	9.20753633e-05	2.56360906e-05
4.22381500e+00	1.40668972e-04	2.54142671e-05
4.22897700e+00	1.22107978e-04	2.55577140e-05
4.23413900e+00	1.08521992e-04	2.57223085e-05
4.23930100e+00	7.39496756e-05	2.53880337e-05
4.24446200e+00	8.45506739e-05	2.55914744e-05
4.24962400e+00	6.93643582e-05	2.56884834e-05
4.25478600e+00	1.39433588e-04	2.54661698e-05
4.25994800e+00	1.37692307e-04	2.56764163e-05
4.26511000e+00	1.04687032e-04	2.57885625e-05
4.27027100e+00	6.67897851e-05	2.55141797e-05
4.27543300e+00	1.49470619e-04	2.63823327e-05
4.28059500e+00	1.09894323e-04	2.66591012e-05
4.28575700e+00	1.21295361e-04	2.70503369e-05
4.29091800e+00	7.28261606e-05	2.71160175e-05
4.29608000e+00	1.29798519e-04	2.73691417e-05
4.30124200e+00	9.40322167e-05	2.73655817e-05
4.30640400e+00	1.26282854e-04	2.74033644e-05
4.31156500e+00	5.07577493e-05	2.74602328e-05
4.31672700e+00	1.12348631e-04	2.76528731e-05
4.32188900e+00	1.33434487e-04	2.77611079e-05
4.32705100e+00	9.87211270e-05	2.77858988e-05
4.33221200e+00	7.67522953e-05	2.78369508e-05
4.33737400e+00	8.53093346e-05	2.80060949e-05
4.34253600e+00	5.23995059e-05	2.79510851e-05
4.34769800e+00	1.31452787e-04	2.81424587e-05
4.35285900e+00	1.30267059e-04	2.82724606e-05
4.35802100e+00	4.28142870e-05	2.84355294e-05
4.36318300e+00	9.47826014e-05	2.84197635e-05
4.36834500e+00	1.14234995e-04	2.85464920e-05
4.37350700e+00	1.00043709e-04	2.86337549e-05
4.37866800e+00	1.22862523e-04	2.86071516e-05
4.38383000e+00	7.39787015e-05	2.87125106e-05
4.38899200e+00	1.34097766e-04	2.86713712e-05
4.39415400e+00	1.39872907e-04	2.88871380e-05
4.39931500e+00	1.25043216e-04	2.87690368e-05
4.40447700e+00	1.63715814e-04	2.90819236e-05
4.40963900e+00	7.61137887e-05	2.89565081e-05
4.41480100e+00	1.47285765e-04	2.91167012e-05
4.41996200e+00	1.19272236e-04	2.92908200e-05
4.42512400e+00	7.26893437e-05	2.93312566e-05
4.43028600e+00	9.99607643e-05	2.93251629e-05
4.43544800e+00	4.73415617e-05	2.92436979e-05
4.44060900e+00	9.41731392e-05	2.93947088e-05
4.44577100e+00	9.42021745e-05	2.95924534e-05
4.45093300e+00	8.99320001e-05	2.96633030e-05
4.45609500e+00	1.12149638e-04	2.96948719e-05
4.46125700e+00	9.87128972e-05	2.97103974e-05
4.46641800e+00	1.19388284e-04	2.98373386e-05
4.47158000e+00	1.42091050e-04	2.99021593e-05
4.47674200e+00	1.19346858e-04	2.98669287e-05
4.48190400e+00	1.12879309e-04	2.98823247e-05
4.48706500e+00	1.36892082e-04	2.97551061e-05
4.49222700e+00	1.23907329e-04	2.99153176e-05
4.49738900e+00	7.23576672e-05	2.98569975e-05
4.50255100e+00	8.72661973e-05	2.99830510e-05
4.50771200e+00	1.42667316e-04	2.98847567e-05
4.51287400e+00	1.12601533e-04	3.00237188e-05
4.51803600e+00	5.25321802e-05	3.00849979e-05
4.52319800e+00	7.52722390e-05	2.99385643e-05
4.52835900e+00	1.21622979e-04	2.99969029e-05
4.53352100e+00	7.80167791e-05	2.99003192e-05
4.53868300e+00	1.11569211e-04	3.00104218e-05
4.54384500e+00	1.27738036e-04	3.00179488e-05
4.54900600e+00	1.12029428e-04	3.00225167e-05
4.55416800e+00	1.07626432e-04	2.98622775e-05
4.55933000e+00	1.38521383e-04	2.99474968e-05
4.56449200e+00	8.49238042e-05	3.00116517e-05
4.56965400e+00	1.27045629e-04	3.00717564e-05
4.57481500e+00	1.51327948e-04	2.99433634e-05
4.57997700e+00	1.15636268e-04	3.00462258e-05
4.58513900e+00	4.34154270e-05	2.98822323e-05
4.59030100e+00	1.36332460e-04	3.00886320e-05
4.59546200e+00	1.35179836e-04	2.99776694e-05
4.60062400e+00	1.17307088e-04	3.02099234e-05
4.60578600e+00	1.32124388e-04	3.01902922e-05
4.61094800e+00	7.58360123e-05	3.02574616e-05
4.61610900e+00	9.93389113e-05	3.04728215e-05
4.62127100e+00	1.08745859e-04	3.03016987e-05
4.62643300e+00	9.92021499e-05	3.04146031e-05
4.63159500e+00	8.02472571e-05	3.06000494e-05
4.63675600e+00	1.24964525e-04	3.06406340e-05
4.64191800e+00	9.24693083e-05	3.07781167e-05
4.64708000e+00	3.63467385e-05	3.07752594e-05
4.65224200e+00	9.75064562e-05	3.08920753e-05
4.65740300e+00	8.60265784e-05	3.09418050e-05
4.66256500e+00	8.61965177e-05	3.12372060e-05
4.66772700e+00	8.99734077e-05	3.12390924e-05
4.67288900e+00	8.55622461e-05	3.11385047e-05
4.67805100e+00	1.07999636e-04	3.12538874e-05
4.68321200e+00	2.44191081e-05	3.13612622e-05
4.68837400e+00	8.94095604e-05	3.16222185e-05
4.69353600e+00	9.17520182e-05	3.16260282e-05
4.69869800e+00	6.38255020e-05	3.17217058e-05
4.70385900e+00	1.51004584e-04	3.18413142e-05
4.70902100e+00	9.08275054e-05	3.20306719e-05
4.71418300e+00	1.01142331e-04	3.21075875e-05
4.71934500e+00	1.29172597e-04	3.22127431e-05
4.72450600e+00	7.10434352e-05	3.22979993e-05
4.72966800e+00	1.30640170e-04	3.22936995e-05
4.73483000e+00	9.35679306e-05	3.25497180e-05
4.73999200e+00	7.23493820e-05	3.25070714e-05
4.74515300e+00	6.74655567e-05	3.26019907e-05
4.75031500e+00	4.19063354e-05	3.28266900e-05
4.75547700e+00	3.64711184e-05	3.27843670e-05
4.76063900e+00	1.17331962e-04	3.30891351e-05
4.76580000e+00	1.24976916e-04	3.33164327e-05
4.77096200e+00	3.49412953e-05	3.30724907e-05
4.77612400e+00	7.90283420e-05	3.33094051e-05
4.78128600e+00	1.12220099e-04	3.33509236e-05
4.78644800e+00	1.47795731e-04	3.34467583e-05
4.79160900e+00	1.01486500e-04	3.36365321e-05
4.79677100e+00	8.51600899e-05	3.37822630e-05
4.80193300e+00	1.25047377e-04	3.38244103e-05
4.80709500e+00	9.95379043e-05	3.40249475e-05
4.81225600e+00	1.01316450e-04	3.40455588e-05
4.81741800e+00	1.63243206e-04	3.43748959e-05
4.82258000e+00	1.48214429e-04	3.41906979e-05
4.82774200e+00	4.99244293e-05	3.43628194e-05
4.83290300e+00	6.12094659e-05	3.44003803e-05
4.83806500e+00	9.51474835e-05	3.44440071e-05
4.84322700e+00	1.04653836e-04	3.47049542e-05
4.84838800e+00	8.88499297e-05	3.47877508e-05
4.85355000e+00	8.80995080e-05	3.49841361e-05
4.85871200e+00	1.32257081e-04	3.50062731e-05
4.86387300e+00	6.50692543e-05	3.52106293e-05
4.86903500e+00	7.39662645e-05	3.52901155e-05
4.87419700e+00	1.21896594e-04	3.51785241e-05
4.87935900e+00	9.98612678e-05	3.53127241e-05
4.88452100e+00	1.18152808e-04	3.54554313e-05
4.88968200e+00	6.64871345e-05	3.54432069e-05
4.89484400e+00	8.50025414e-05	3.53432204e-05
4.90000600e+00	1.02871221e-04	3.55771388e-05
4.90516800e+00	3.87181761e-05	3.56814622e-05
4.91032900e+00	7.60682200e-05	3.59070399e-05
4.91549100e+00	8.74569235e-05	3.64765001e-05
4.92065300e+00	1.33890543e-04	3.61073182e-05
4.92581500e+00	1.53521124e-05	3.64138617e-05
4.93097600e+00	1.13455575e-04	3.66260222e-05
4.93613800e+00	8.44760146e-05	3.66164332e-05
4.94130000e+00	1.03604962e-04	3.70140954e-05
4.94646200e+00	1.24964525e-04	3.72758470e-05
4.95162300e+00	7.93599908e-05	3.73182255e-05
4.95678500e+00	1.23040803e-04	3.76321387e-05
4.96194700e+00	8.01767588e-05	3.76257214e-05
4.96710900e+00	-5.31913721e-06	3.82222564e-05
4.97227000e+00	7.35765545e-05	3.79893643e-05
4.97743200e+00	7.29919850e-05	3.82412125e-05
4.98259400e+00	1.95435772e-05	3.83275692e-05
4.98775600e+00	1.33903026e-04	3.87310107e-05
4.99291800e+00	1.11121477e-04	3.87297162e-05
4.99807900e+00	1.29081238e-04	3.89948706e-05
5.00324100e+00	6.19805821e-05	3.93414993e-05
5.00840300e+00	8.46999094e-05	3.94951363e-05
5.01356500e+00	1.68338424e-04	3.97217774e-05
5.01872600e+00	1.39902035e-04	4.01438792e-05
5.02388800e+00	5.12801243e-05	4.00125180e-05
5.02905000e+00	1.34342346e-04	4.01007610e-05
5.03421200e+00	8.18558544e-05	4.02042336e-05
5.03937300e+00	6.35394312e-05	4.05095750e-05
5.04453500e+00	1.60295484e-04	4.07688392e-05
5.04969700e+00	5.96381798e-05	4.03611533e-05
5.05485900e+00	7.12258485e-05	4.09458708e-05
5.06002000e+00	4.60356150e-05	4.12862208e-05
5.06518200e+00	6.72209581e-05	4.18834956e-05
5.07034400e+00	1.00101779e-04	4.24299588e-05
5.07550600e+00	1.11250008e-04	4.26989506e-05
5.08066700e+00	1.07232607e-04	4.31370403e-05
5.08582900e+00	1.59267323e-04	4.34482719e-05
5.09099100e+00	8.96210552e-05	4.39568413e-05
5.09615300e+00	1.23745601e-04	4.42524365e-05
5.10131500e+00	1.25325154e-04	4.46943081e-05
5.10647600e+00	3.01445386e-05	4.53826462e-05
5.11163800e+00	8.18143728e-05	4.59803093e-05
5.11680000e+00	8.74444495e-05	4.68451427e-05
5.12196200e+00	1.20727418e-05	4.70904533e-05
5.12712300e+00	1.26369867e-04	4.75460751e-05
5.13228500e+00	8.87794315e-05	4.81858208e-05
5.13744700e+00	4.88050476e-05	4.84215516e-05
5.14260900e+00	1.15673625e-04	4.97558216e-05
5.14777000e+00	1.38546257e-04	5.09584899e-05
5.15293200e+00	5.43729390e-05	5.15553670e-05
5.15809400e+00	9.63290504e-05	5.27443592e-05
5.16325600e+00	5.89002229e-05	5.34894177e-05
5.16841700e+00	2.31177293e-04	5.60359265e-05
5.17357900e+00	4.41658394e-05	5.87375332e-05
5.17874100e+00	1.27153540e-04	5.90425047e-05
5.18390300e+00	4.24535938e-05	6.02793773e-05
5.18906500e+00	8.86135701e-05	6.07642007e-05
5.19422600e+00	3.01777072e-05	6.47039653e-05
5.19938800e+00	1.22219865e-04	6.75996735e-05
5.20455000e+00	1.00346359e-04	7.18974775e-05
5.20971200e+00	6.30046191e-05	1.02943070e-04
