q[nm-1]	merged(TipAS_1.96mgml-1_40deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_40deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_40deg_1-2_ave_sub.dat],scale_high,lq=0.9124,hq=1.0031)	error
3.27405200e+00	1.45135730e-04	2.25227358e-05
3.27921300e+00	1.92358112e-04	2.24696493e-05
3.28437500e+00	2.10711520e-04	2.25347470e-05
3.28953700e+00	1.81388213e-04	2.25336596e-05
3.29469900e+00	1.46805187e-04	2.23887673e-05
3.29986000e+00	1.89506647e-04	2.26133718e-05
3.30502200e+00	1.59437212e-04	2.25966154e-05
3.31018400e+00	2.03708447e-04	2.24364908e-05
3.31534600e+00	1.68793095e-04	2.25915984e-05
3.32050700e+00	1.44714596e-04	2.24449431e-05
3.32566900e+00	1.86636728e-04	2.25503995e-05
3.33083100e+00	1.86995004e-04	2.24898492e-05
3.33599300e+00	1.75840407e-04	2.25049415e-05
3.34115400e+00	1.35081664e-04	2.23445121e-05
3.34631600e+00	1.38690296e-04	2.25011602e-05
3.35147800e+00	1.77317834e-04	2.24021213e-05
3.35664000e+00	1.76859876e-04	2.24394071e-05
3.36180100e+00	1.90045915e-04	2.25485212e-05
3.36696300e+00	1.84483362e-04	2.24132922e-05
3.37212500e+00	2.01835837e-04	2.23979281e-05
3.37728700e+00	1.38527840e-04	2.24768082e-05
3.38244800e+00	1.14907381e-04	2.24740320e-05
3.38761000e+00	1.90755136e-04	2.24784559e-05
3.39277200e+00	1.44869720e-04	2.25463710e-05
3.39793400e+00	1.26671436e-04	2.24592857e-05
3.40309500e+00	1.64253719e-04	2.24638908e-05
3.40825700e+00	1.82891508e-04	2.27464012e-05
3.41341900e+00	1.55466679e-04	2.24680593e-05
3.41858100e+00	1.50195921e-04	2.24340441e-05
3.42374300e+00	1.85968203e-04	2.25719834e-05
3.42890400e+00	2.11764189e-04	2.25039776e-05
3.43406600e+00	1.72645494e-04	2.24048234e-05
3.43922800e+00	1.63485348e-04	2.26607658e-05
3.44439000e+00	1.31077931e-04	2.24743945e-05
3.44955100e+00	1.63455856e-04	2.24536838e-05
3.45471300e+00	2.01015896e-04	2.26446767e-05
3.45987500e+00	1.50997409e-04	2.24966374e-05
3.46503700e+00	1.66414417e-04	2.23861229e-05
3.47019800e+00	1.96557747e-04	2.26019208e-05
3.47536000e+00	1.65066246e-04	2.24621196e-05
3.48052200e+00	1.94493024e-04	2.24589480e-05
3.48568400e+00	1.84114047e-04	2.25880066e-05
3.49084500e+00	1.75718482e-04	2.24590551e-05
3.49600700e+00	1.37068867e-04	2.24532472e-05
3.50116900e+00	1.51451660e-04	2.26896239e-05
3.50633100e+00	1.38250792e-04	2.25361475e-05
3.51149200e+00	1.76150737e-04	2.24081352e-05
3.51665400e+00	1.72752590e-04	2.26576353e-05
3.52181600e+00	1.56076053e-04	2.24601507e-05
3.52697800e+00	1.75050040e-04	2.25096372e-05
3.53214000e+00	1.71847631e-04	2.26210662e-05
3.53730100e+00	1.58591403e-04	2.25570477e-05
3.54246300e+00	1.92302669e-04	2.25002375e-05
3.54762500e+00	1.40396826e-04	2.26517285e-05
3.55278700e+00	1.82640327e-04	2.25733344e-05
3.55794800e+00	1.92757002e-04	2.24520444e-05
3.56311000e+00	1.88132691e-04	2.26740621e-05
3.56827200e+00	1.52123891e-04	2.25177518e-05
3.57343400e+00	1.83282984e-04	2.23965606e-05
3.57859500e+00	1.49844976e-04	2.26395279e-05
3.58375700e+00	1.74640028e-04	2.24763881e-05
3.58891900e+00	1.28093420e-04	2.25490814e-05
3.59408100e+00	1.64209316e-04	2.25976699e-05
3.59924200e+00	1.61627484e-04	2.25423179e-05
3.60440400e+00	1.55352169e-04	2.24138689e-05
3.60956600e+00	1.34575678e-04	2.27071629e-05
3.61472800e+00	1.61734663e-04	2.24659421e-05
3.61988900e+00	1.35661629e-04	2.25625590e-05
3.62505100e+00	1.47433098e-04	2.25630944e-05
3.63021300e+00	1.61657059e-04	2.24894126e-05
3.63537500e+00	2.05455591e-04	2.25939215e-05
3.64053700e+00	1.61645938e-04	2.27256411e-05
3.64569800e+00	1.47325920e-04	2.24735212e-05
3.65086000e+00	1.49394350e-04	2.25744960e-05
3.65602200e+00	1.53531212e-04	2.26325749e-05
3.66118400e+00	1.50882899e-04	2.24562953e-05
3.66634500e+00	1.74606746e-04	2.26377731e-05
3.67150700e+00	1.21138459e-04	2.25940204e-05
3.67666900e+00	1.71042435e-04	2.25223651e-05
3.68183100e+00	1.28795309e-04	2.25737628e-05
3.68699200e+00	2.09012487e-04	2.26633937e-05
3.69215400e+00	1.68272281e-04	2.25435042e-05
3.69731600e+00	1.94300993e-04	2.26278132e-05
3.70247800e+00	1.99095257e-04	2.26525771e-05
3.70763900e+00	1.79020573e-04	2.26048700e-05
3.71280100e+00	1.74979769e-04	2.25866226e-05
3.71796300e+00	1.83186927e-04	2.26286206e-05
3.72312500e+00	1.96572494e-04	2.24056060e-05
3.72828700e+00	1.60992242e-04	2.26739880e-05
3.73344800e+00	1.52364033e-04	2.26366198e-05
3.73861000e+00	1.50136771e-04	2.25611338e-05
3.74377200e+00	1.68512340e-04	2.26612683e-05
3.74893400e+00	1.38620190e-04	2.30142558e-05
3.75409500e+00	1.34295005e-04	2.33332528e-05
3.75925700e+00	1.89443872e-04	2.37672460e-05
3.76441900e+00	1.47758092e-04	2.37177924e-05
3.76958100e+00	2.08078036e-04	2.40501023e-05
3.77474200e+00	1.70340711e-04	2.41029828e-05
3.77990400e+00	1.42491124e-04	2.40967878e-05
3.78506600e+00	1.36204604e-04	2.42357980e-05
3.79022800e+00	1.34619999e-04	2.44474110e-05
3.79538900e+00	1.62041204e-04	2.41994514e-05
3.80055100e+00	1.77665071e-04	2.44359600e-05
3.80571300e+00	1.44725635e-04	2.44135111e-05
3.81087500e+00	1.15912022e-04	2.43859215e-05
3.81603600e+00	1.67659116e-04	2.37246878e-05
3.82119800e+00	1.31820270e-04	2.36931192e-05
3.82636000e+00	1.15406036e-04	2.34298614e-05
3.83152200e+00	1.79245886e-04	2.32868227e-05
3.83668400e+00	1.78082415e-04	2.35543643e-05
3.84184500e+00	1.57638498e-04	2.33085714e-05
3.84700700e+00	1.60578523e-04	2.32637230e-05
3.85216900e+00	1.69428338e-04	2.33972549e-05
3.85733100e+00	1.96313981e-04	2.32852740e-05
3.86249200e+00	1.13053225e-04	2.31104608e-05
3.86765400e+00	1.72383192e-04	2.33693194e-05
3.87281600e+00	1.68534500e-04	2.32774065e-05
3.87797800e+00	1.43178102e-04	2.32510363e-05
3.88313900e+00	1.96022104e-04	2.34749487e-05
3.88830100e+00	1.42202954e-04	2.32642420e-05
3.89346300e+00	1.23225343e-04	2.31388741e-05
3.89862500e+00	1.23986217e-04	2.34405545e-05
3.90378600e+00	1.50443312e-04	2.31819266e-05
3.90894800e+00	1.41512269e-04	2.31305371e-05
3.91411000e+00	1.65406069e-04	2.33458325e-05
3.91927200e+00	1.69757122e-04	2.32611774e-05
3.92443300e+00	1.18564042e-04	2.30715191e-05
3.92959500e+00	1.06208983e-04	2.34356776e-05
3.93475700e+00	1.56290327e-04	2.33011241e-05
3.93991900e+00	1.43137406e-04	2.31618255e-05
3.94508000e+00	1.47366616e-04	2.34012669e-05
3.95024200e+00	1.47927963e-04	2.32576762e-05
3.95540400e+00	1.14973863e-04	2.31582007e-05
3.96056600e+00	1.56013279e-04	2.34967386e-05
3.96572700e+00	1.75884728e-04	2.33611884e-05
3.97088900e+00	1.08890496e-04	2.33176004e-05
3.97605100e+00	1.40821584e-04	2.35267995e-05
3.98121300e+00	1.63732822e-04	2.32864273e-05
3.98637400e+00	1.54794365e-04	2.33387065e-05
3.99153600e+00	1.28920859e-04	2.35539112e-05
3.99669800e+00	1.31842430e-04	2.33168260e-05
4.00186000e+00	1.34265430e-04	2.33815695e-05
4.00702100e+00	1.62979362e-04	2.35263465e-05
4.01218300e+00	2.04613406e-04	2.33020138e-05
4.01734500e+00	1.23099711e-04	2.35443385e-05
4.02250700e+00	1.61749409e-04	2.35345928e-05
4.02766800e+00	1.83659714e-04	2.34680205e-05
4.03283000e+00	1.59906291e-04	2.35125641e-05
4.03799200e+00	1.67939872e-04	2.35694401e-05
4.04315400e+00	9.40681989e-05	2.32860236e-05
4.04831600e+00	1.89850177e-04	2.35388025e-05
4.05347700e+00	1.61302490e-04	2.35610784e-05
4.05863900e+00	1.34335619e-04	2.34611663e-05
4.06380100e+00	1.36356021e-04	2.36082912e-05
4.06896300e+00	1.35163057e-04	2.35103727e-05
4.07412400e+00	1.45010098e-04	2.35548504e-05
4.07928600e+00	1.73188387e-04	2.36647965e-05
4.08444800e+00	1.19842023e-04	2.35000174e-05
4.08961000e+00	1.42018338e-04	2.35970791e-05
4.09477100e+00	9.95309876e-05	2.37012915e-05
4.09993300e+00	1.38405998e-04	2.35362899e-05
4.10509500e+00	1.52223655e-04	2.35618775e-05
4.11025700e+00	1.45881775e-04	2.37425975e-05
4.11541800e+00	1.70403486e-04	2.37178583e-05
4.12058000e+00	1.35428902e-04	2.36572998e-05
4.12574200e+00	1.03689927e-04	2.37775601e-05
4.13090400e+00	1.77063028e-04	2.36314486e-05
4.13606500e+00	1.42369200e-04	2.37851639e-05
4.14122700e+00	1.46317655e-04	2.38653292e-05
4.14638900e+00	1.29002087e-04	2.37054105e-05
4.15155100e+00	1.57043787e-04	2.37498388e-05
4.15671300e+00	1.28894991e-04	2.39144532e-05
4.16187400e+00	1.23764528e-04	2.37266567e-05
4.16703600e+00	1.64345986e-04	2.38780983e-05
4.17219800e+00	1.65712610e-04	2.40015961e-05
4.17736000e+00	1.43118952e-04	2.38076952e-05
4.18252100e+00	1.29039076e-04	2.38686162e-05
4.18768300e+00	1.58598817e-04	2.41194344e-05
4.19284500e+00	1.52910633e-04	2.37951403e-05
4.19800700e+00	1.36806647e-04	2.39832498e-05
4.20316800e+00	1.47377655e-04	2.40673282e-05
4.20833000e+00	1.29400977e-04	2.39011815e-05
4.21349200e+00	1.30667920e-04	2.40107405e-05
4.21865400e+00	1.68257452e-04	2.40924792e-05
4.22381500e+00	1.50679746e-04	2.38890962e-05
4.22897700e+00	1.20588151e-04	2.39877149e-05
4.23413900e+00	1.39802115e-04	2.41554021e-05
4.23930100e+00	1.64227769e-04	2.38628330e-05
4.24446200e+00	1.64024617e-04	2.40351006e-05
4.24962400e+00	1.44485576e-04	2.41184376e-05
4.25478600e+00	1.54447210e-04	2.38646207e-05
4.25994800e+00	1.31258841e-04	2.40955026e-05
4.26511000e+00	1.18885329e-04	2.42018405e-05
4.27027100e+00	1.36555466e-04	2.39665841e-05
4.27543300e+00	1.27709359e-04	2.47310252e-05
4.28059500e+00	1.59208274e-04	2.50439260e-05
4.28575700e+00	1.28533007e-04	2.54174430e-05
4.29091800e+00	1.53616147e-04	2.54446782e-05
4.29608000e+00	1.37423436e-04	2.56877526e-05
4.30124200e+00	1.55595935e-04	2.57151938e-05
4.30640400e+00	1.26911495e-04	2.57129119e-05
4.31156500e+00	1.20717408e-04	2.57912400e-05
4.31672700e+00	1.77569014e-04	2.59964437e-05
4.32188900e+00	1.19912212e-04	2.60879282e-05
4.32705100e+00	1.32193292e-04	2.61282044e-05
4.33221200e+00	1.46842094e-04	2.61995631e-05
4.33737400e+00	1.27613302e-04	2.63031741e-05
4.34253600e+00	1.31742749e-04	2.63116594e-05
4.34769800e+00	1.25168142e-04	2.64291681e-05
4.35285900e+00	1.11860178e-04	2.65019026e-05
4.35802100e+00	9.59297699e-05	2.66637572e-05
4.36318300e+00	1.81772357e-04	2.67485441e-05
4.36834500e+00	1.17027465e-04	2.67593855e-05
4.37350700e+00	1.66957310e-04	2.68941614e-05
4.37866800e+00	1.52375072e-04	2.68579795e-05
4.38383000e+00	1.29995688e-04	2.69201856e-05
4.38899200e+00	1.62776210e-04	2.69309940e-05
4.39415400e+00	1.48212425e-04	2.71334544e-05
4.39931500e+00	8.91262249e-05	2.69737912e-05
4.40447700e+00	1.46672224e-04	2.73021961e-05
4.40963900e+00	1.27240279e-04	2.71789372e-05
4.41480100e+00	1.85499124e-04	2.73777810e-05
4.41996200e+00	1.74211563e-04	2.74908247e-05
4.42512400e+00	1.50598436e-04	2.75043846e-05
4.43028600e+00	1.38867663e-04	2.75200206e-05
4.43544800e+00	7.03036633e-05	2.74235273e-05
4.44060900e+00	1.23229050e-04	2.76301974e-05
4.44577100e+00	1.55547907e-04	2.77852885e-05
4.45093300e+00	1.91785644e-04	2.79167032e-05
4.45609500e+00	1.62960826e-04	2.78839978e-05
4.46125700e+00	1.74174574e-04	2.79804664e-05
4.46641800e+00	1.76028813e-04	2.80350687e-05
4.47158000e+00	1.19867891e-04	2.80974561e-05
4.47674200e+00	1.11771536e-04	2.80102719e-05
4.48190400e+00	1.86079006e-04	2.80893333e-05
4.48706500e+00	9.81606565e-05	2.79247354e-05
4.49222700e+00	1.57420517e-04	2.81020118e-05
4.49738900e+00	1.53653054e-04	2.80460996e-05
4.50255100e+00	1.10763188e-04	2.81452455e-05
4.50771200e+00	1.43396001e-04	2.80996969e-05
4.51287400e+00	1.21275129e-04	2.81577180e-05
4.51803600e+00	1.58173977e-04	2.82848572e-05
4.52319800e+00	1.20255743e-04	2.80850247e-05
4.52835900e+00	9.74958391e-05	2.81526351e-05
4.53352100e+00	1.38309859e-04	2.80956437e-05
4.53868300e+00	5.51045705e-05	2.81566636e-05
4.54384500e+00	1.37585975e-04	2.81763692e-05
4.54900600e+00	9.38022719e-05	2.82142893e-05
4.55416800e+00	1.63950803e-04	2.80732607e-05
4.55933000e+00	1.61213848e-04	2.81377076e-05
4.56449200e+00	1.33142572e-04	2.81940812e-05
4.56965400e+00	2.01296569e-04	2.83003613e-05
4.57481500e+00	1.38051429e-04	2.81243865e-05
4.57997700e+00	6.79508276e-05	2.82006470e-05
4.58513900e+00	1.26483112e-04	2.81060320e-05
4.59030100e+00	9.48882227e-05	2.82201384e-05
4.59546200e+00	1.23805225e-04	2.81409205e-05
4.60062400e+00	1.34446422e-04	2.83722473e-05
4.60578600e+00	1.28651224e-04	2.83245155e-05
4.61094800e+00	1.11073437e-04	2.84154563e-05
4.61610900e+00	1.36178737e-04	2.86369879e-05
4.62127100e+00	1.13134453e-04	2.84698115e-05
4.62643300e+00	1.22667621e-04	2.85397862e-05
4.63159500e+00	1.74259509e-04	2.87530715e-05
4.63675600e+00	1.33537838e-04	2.87858098e-05
4.64191800e+00	1.52548649e-04	2.89419884e-05
4.64708000e+00	8.23115008e-05	2.89060536e-05
4.65224200e+00	1.13053225e-04	2.89909311e-05
4.65740300e+00	9.20403823e-05	2.90671421e-05
4.66256500e+00	1.60674497e-04	2.93818305e-05
4.66772700e+00	1.20676711e-04	2.93816493e-05
4.67288900e+00	1.23084965e-04	2.92517751e-05
4.67805100e+00	8.59903794e-05	2.93895250e-05
4.68321200e+00	1.00302983e-04	2.94755228e-05
4.68837400e+00	1.28902405e-04	2.97225103e-05
4.69353600e+00	1.02980788e-04	2.97129706e-05
4.69869800e+00	8.83875115e-05	2.97636845e-05
4.70385900e+00	1.54018744e-04	2.98787712e-05
4.70902100e+00	1.43063592e-04	3.01470790e-05
4.71418300e+00	8.92443598e-05	3.01199920e-05
4.71934500e+00	1.12070745e-04	3.01973893e-05
4.72450600e+00	8.59126938e-05	3.03598041e-05
4.72966800e+00	1.40219541e-04	3.03663122e-05
4.73483000e+00	1.34350365e-04	3.05327719e-05
4.73999200e+00	6.98382829e-05	3.05133794e-05
4.74515300e+00	1.22815331e-04	3.06504949e-05
4.75031500e+00	1.29530233e-04	3.09442667e-05
4.75547700e+00	1.57716019e-04	3.08619101e-05
4.76063900e+00	7.93160166e-05	3.10605974e-05
4.76580000e+00	1.11010662e-04	3.12810004e-05
4.77096200e+00	1.18608281e-04	3.11178936e-05
4.77612400e+00	1.10260827e-04	3.13064892e-05
4.78128600e+00	1.44766332e-04	3.13382554e-05
4.78644800e+00	1.15128987e-04	3.14406554e-05
4.79160900e+00	9.78134191e-05	3.15710816e-05
4.79677100e+00	1.19590843e-04	3.17777846e-05
4.80193300e+00	1.18966557e-04	3.17905372e-05
4.80709500e+00	1.13939648e-04	3.19305525e-05
4.81225600e+00	1.14755882e-04	3.19601933e-05
4.81741800e+00	8.92886809e-05	3.22221001e-05
4.82258000e+00	1.50181092e-04	3.21088669e-05
4.82774200e+00	1.06401097e-04	3.22465591e-05
4.83290300e+00	1.25253077e-04	3.23525180e-05
4.83806500e+00	1.68009978e-04	3.23615058e-05
4.84322700e+00	1.14981278e-04	3.26109729e-05
4.84838800e+00	1.42299011e-04	3.27089655e-05
4.85355000e+00	1.27432310e-04	3.28472426e-05
4.85871200e+00	1.19420972e-04	3.29041846e-05
4.86387300e+00	1.32773257e-04	3.30961001e-05
4.86903500e+00	1.34162042e-04	3.31527538e-05
4.87419700e+00	1.81214553e-04	3.31178818e-05
4.87935900e+00	1.87726303e-04	3.32476736e-05
4.88452100e+00	1.34712349e-04	3.33254745e-05
4.88968200e+00	1.29903256e-04	3.33765839e-05
4.89484400e+00	1.44467123e-04	3.33216602e-05
4.90000600e+00	1.16384808e-04	3.34918107e-05
4.90516800e+00	8.93034272e-05	3.35518831e-05
4.91032900e+00	7.99993204e-05	3.36816584e-05
4.91549100e+00	8.79073107e-05	3.42202264e-05
4.92065300e+00	7.22945236e-05	3.39187766e-05
4.92581500e+00	1.93931595e-04	3.43594179e-05
4.93097600e+00	1.28924483e-04	3.44114994e-05
4.93613800e+00	1.23107125e-04	3.44106097e-05
4.94130000e+00	4.64874416e-05	3.47582672e-05
4.94646200e+00	1.25733278e-04	3.50360900e-05
4.95162300e+00	1.52799830e-04	3.51890392e-05
4.95678500e+00	1.35971877e-04	3.53447481e-05
4.96194700e+00	1.57701190e-04	3.54718543e-05
4.96710900e+00	9.72705261e-05	3.59588845e-05
4.97227000e+00	1.15210298e-04	3.57722331e-05
4.97743200e+00	1.42838279e-04	3.60089724e-05
4.98259400e+00	1.71397005e-04	3.61270742e-05
4.98775600e+00	1.23638979e-04	3.63656341e-05
4.99291800e+00	1.89768866e-04	3.64908702e-05
4.99807900e+00	9.28197921e-05	3.65729962e-05
5.00324100e+00	1.62351452e-04	3.69987759e-05
5.00840300e+00	9.11392129e-05	3.70552812e-05
5.01356500e+00	1.30372418e-04	3.73204091e-05
5.01872600e+00	1.53331684e-04	3.77223064e-05
5.02388800e+00	1.44149460e-04	3.76184400e-05
5.02905000e+00	1.27469299e-04	3.76604792e-05
5.03421200e+00	8.50299778e-05	3.77579528e-05
5.03937300e+00	1.38139989e-04	3.81046712e-05
5.04453500e+00	1.73483889e-04	3.82620195e-05
5.04969700e+00	9.19480328e-05	3.79508652e-05
5.05485900e+00	1.02304850e-04	3.84442141e-05
5.06002000e+00	1.54148001e-04	3.89002277e-05
5.06518200e+00	8.26771669e-05	3.93802802e-05
5.07034400e+00	1.29149879e-04	3.99116398e-05
5.07550600e+00	1.09182373e-05	4.00214212e-05
5.08066700e+00	1.25134942e-04	4.05467587e-05
5.08582900e+00	1.52881058e-04	4.09921287e-05
5.09099100e+00	8.87568270e-05	4.13296039e-05
5.09615300e+00	9.89806803e-05	4.16952781e-05
5.10131500e+00	9.51873493e-05	4.20132207e-05
5.10647600e+00	1.77473040e-04	4.26997455e-05
5.11163800e+00	2.28714066e-04	4.32264094e-05
5.11680000e+00	1.37645042e-04	4.41724519e-05
5.12196200e+00	9.25242079e-05	4.42176216e-05
5.12712300e+00	1.83866573e-04	4.46686430e-05
5.13228500e+00	7.65532020e-05	4.52093858e-05
5.13744700e+00	1.04295677e-04	4.56024189e-05
5.14260900e+00	9.99667849e-05	4.67287036e-05
5.14777000e+00	1.26479405e-04	4.79342144e-05
5.15293200e+00	6.18675179e-05	4.84559354e-05
5.15809400e+00	4.55086360e-05	4.95780021e-05
5.16325600e+00	1.40315598e-04	5.02379837e-05
5.16841700e+00	2.07365190e-04	5.26579766e-05
5.17357900e+00	5.80963723e-05	5.51285023e-05
5.17874100e+00	7.53121519e-05	5.55818138e-05
5.18390300e+00	1.25400869e-04	5.66978749e-05
5.18906500e+00	9.84561583e-05	5.69296466e-05
5.19422600e+00	2.03845118e-04	6.08188035e-05
5.19938800e+00	2.00698233e-04	6.37121679e-05
5.20455000e+00	1.53224588e-04	6.77196903e-05
5.20971200e+00	1.27325214e-04	9.69141445e-05
