q[nm-1]	merged(TipAS_1.96mgml-1_35deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_35deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_35deg_1-2_ave_sub.dat],scale_high,lq=0.9025,hq=1.0031)	error
3.27405200e+00	9.96908255e-05	2.63737616e-05
3.27921300e+00	2.16465117e-04	2.62906687e-05
3.28437500e+00	1.35128364e-04	2.63504999e-05
3.28953700e+00	2.02799079e-04	2.63765057e-05
3.29469900e+00	1.28056137e-04	2.62020966e-05
3.29986000e+00	1.52171655e-04	2.64283558e-05
3.30502200e+00	2.10985071e-04	2.64372157e-05
3.31018400e+00	1.45630215e-04	2.62159245e-05
3.31534600e+00	1.85136581e-04	2.64391796e-05
3.32050700e+00	1.22636353e-04	2.62897450e-05
3.32566900e+00	1.67088122e-04	2.63863610e-05
3.33083100e+00	2.13698999e-04	2.63090521e-05
3.33599300e+00	1.52601916e-04	2.63346992e-05
3.34115400e+00	1.66002515e-04	2.61652939e-05
3.34631600e+00	1.33427586e-04	2.63781647e-05
3.35147800e+00	1.88694800e-04	2.62073784e-05
3.35664000e+00	1.93037137e-04	2.62679181e-05
3.36180100e+00	1.56192238e-04	2.63875716e-05
3.36696300e+00	1.55078563e-04	2.61709165e-05
3.37212500e+00	1.48605366e-04	2.61535016e-05
3.37728700e+00	1.70015117e-04	2.63062363e-05
3.38244800e+00	1.10256884e-04	2.62860145e-05
3.38761000e+00	1.29644283e-04	2.62534983e-05
3.39277200e+00	1.46546874e-04	2.63697173e-05
3.39793400e+00	1.42313133e-04	2.63037792e-05
3.40309500e+00	1.70762918e-04	2.62733345e-05
3.40825700e+00	1.87898754e-04	2.65932325e-05
3.41341900e+00	1.81401524e-04	2.62778362e-05
3.41858100e+00	1.65536205e-04	2.62232151e-05
3.42374300e+00	1.57056796e-04	2.64059640e-05
3.42890400e+00	1.37186945e-04	2.63086754e-05
3.43406600e+00	1.50760438e-04	2.62306402e-05
3.43922800e+00	1.39748066e-04	2.64924825e-05
3.44439000e+00	1.52521478e-04	2.63051871e-05
3.44955100e+00	1.58061874e-04	2.62432485e-05
3.45471300e+00	1.02782644e-04	2.64858107e-05
3.45987500e+00	1.61905618e-04	2.63277942e-05
3.46503700e+00	1.29789018e-04	2.62000789e-05
3.47019800e+00	1.15664652e-04	2.64267686e-05
3.47536000e+00	1.62894645e-04	2.63189612e-05
3.48052200e+00	1.59481162e-04	2.62686176e-05
3.48568400e+00	1.46172929e-04	2.64364714e-05
3.49084500e+00	1.46088544e-04	2.62701510e-05
3.49600700e+00	1.73565355e-04	2.62723481e-05
3.50116900e+00	1.39354034e-04	2.65377326e-05
3.50633100e+00	1.48862733e-04	2.63656550e-05
3.51149200e+00	1.33182414e-04	2.61942590e-05
3.51665400e+00	9.63175171e-05	2.65337599e-05
3.52181600e+00	1.79905833e-04	2.62960581e-05
3.52697800e+00	1.56429519e-04	2.63186473e-05
3.53214000e+00	1.52320426e-04	2.64829680e-05
3.53730100e+00	1.91263992e-04	2.63894996e-05
3.54246300e+00	1.52167709e-04	2.63235705e-05
3.54762500e+00	1.42007610e-04	2.65429068e-05
3.55278700e+00	1.66826809e-04	2.64069952e-05
3.55794800e+00	1.90029703e-04	2.62520456e-05
3.56311000e+00	1.40069731e-04	2.65494531e-05
3.56827200e+00	1.54226201e-04	2.63593688e-05
3.57343400e+00	1.65725150e-04	2.62116290e-05
3.57859500e+00	1.64921033e-04	2.65140583e-05
3.58375700e+00	1.91416798e-04	2.62910901e-05
3.58891900e+00	1.24481866e-04	2.63624088e-05
3.59408100e+00	1.81188366e-04	2.64483982e-05
3.59924200e+00	1.67437855e-04	2.63616196e-05
3.60440400e+00	1.32301894e-04	2.62469969e-05
3.60956600e+00	1.50241847e-04	2.65974741e-05
3.61472800e+00	1.14916851e-04	2.62444501e-05
3.61988900e+00	1.21357855e-04	2.63904143e-05
3.62505100e+00	1.69046178e-04	2.64401750e-05
3.63021300e+00	1.53538752e-04	2.63416400e-05
3.63537500e+00	1.06172004e-04	2.63956424e-05
3.64053700e+00	1.78434264e-04	2.66336670e-05
3.64569800e+00	1.71804315e-04	2.63487602e-05
3.65086000e+00	1.37001946e-04	2.64449995e-05
3.65602200e+00	1.44158646e-04	2.65037278e-05
3.66118400e+00	1.64796385e-04	2.63306010e-05
3.66634500e+00	1.11820908e-04	2.65185152e-05
3.67150700e+00	1.51102190e-04	2.64995041e-05
3.67666900e+00	1.47692742e-04	2.63709817e-05
3.68183100e+00	1.66742424e-04	2.64538594e-05
3.68699200e+00	1.29527705e-04	2.65196092e-05
3.69215400e+00	8.93216395e-05	2.63449042e-05
3.69731600e+00	1.33331185e-04	2.64897026e-05
3.70247800e+00	1.32579349e-04	2.64577693e-05
3.70763900e+00	1.77533657e-04	2.64576527e-05
3.71280100e+00	1.11402842e-04	2.64483623e-05
3.71796300e+00	1.35996867e-04	2.64775964e-05
3.72312500e+00	1.87693757e-04	2.62632550e-05
3.72828700e+00	1.23167140e-04	2.65528876e-05
3.73344800e+00	1.38212201e-04	2.65357059e-05
3.73861000e+00	1.58950375e-04	2.64184467e-05
3.74377200e+00	1.26435887e-04	2.65059607e-05
3.74893400e+00	1.44584783e-04	2.69289043e-05
3.75409500e+00	1.76858135e-04	2.72953527e-05
3.75925700e+00	1.14695712e-04	2.77854630e-05
3.76441900e+00	1.72218435e-04	2.77702989e-05
3.76958100e+00	1.35196696e-04	2.81267126e-05
3.77474200e+00	1.38513688e-04	2.82604271e-05
3.77990400e+00	1.59376601e-04	2.82738156e-05
3.78506600e+00	1.21096452e-04	2.84022663e-05
3.79022800e+00	1.53619101e-04	2.86402102e-05
3.79538900e+00	1.16026491e-04	2.83637060e-05
3.80055100e+00	1.30428312e-04	2.86056673e-05
3.80571300e+00	1.32768205e-04	2.86067703e-05
3.81087500e+00	1.27416843e-04	2.86078375e-05
3.81603600e+00	1.40519989e-04	2.77875345e-05
3.82119800e+00	1.71478615e-04	2.77666581e-05
3.82636000e+00	1.36628090e-04	2.74622649e-05
3.83152200e+00	1.78675490e-04	2.72552769e-05
3.83668400e+00	1.31827513e-04	2.75622796e-05
3.84184500e+00	1.39185086e-04	2.73312586e-05
3.84700700e+00	1.67550487e-04	2.72156943e-05
3.85216900e+00	1.21369871e-04	2.73877629e-05
3.85733100e+00	8.63906446e-05	2.72295580e-05
3.86249200e+00	8.15015939e-05	2.70553821e-05
3.86765400e+00	1.26070012e-04	2.73743475e-05
3.87281600e+00	1.44279259e-04	2.73094227e-05
3.87797800e+00	1.70083450e-04	2.72019560e-05
3.88313900e+00	1.57462845e-04	2.74808366e-05
3.88830100e+00	1.38702724e-04	2.72629261e-05
3.89346300e+00	8.50880062e-05	2.71466713e-05
3.89862500e+00	1.36238093e-04	2.74333716e-05
3.90378600e+00	1.17554375e-04	2.71442501e-05
3.90894800e+00	1.36740632e-04	2.71329510e-05
3.91411000e+00	1.65423573e-04	2.73487990e-05
3.91927200e+00	1.69810030e-04	2.72252716e-05
3.92443300e+00	9.55174359e-05	2.70296543e-05
3.92959500e+00	1.47684672e-04	2.74308428e-05
3.93475700e+00	1.25700013e-04	2.73202823e-05
3.93991900e+00	1.54917776e-04	2.71435686e-05
3.94508000e+00	9.30849987e-05	2.73893680e-05
3.95024200e+00	1.38626320e-04	2.72402563e-05
3.95540400e+00	1.24276779e-04	2.71542848e-05
3.96056600e+00	1.30114718e-04	2.74961801e-05
3.96572700e+00	1.30058402e-04	2.73154937e-05
3.97088900e+00	1.40447622e-04	2.73734417e-05
3.97605100e+00	1.45569864e-04	2.75635261e-05
3.98121300e+00	1.93933709e-04	2.72730056e-05
3.98637400e+00	1.69560823e-04	2.73534621e-05
3.99153600e+00	1.46771958e-04	2.75917020e-05
3.99669800e+00	1.48653701e-04	2.72920795e-05
4.00186000e+00	1.03956670e-04	2.73876463e-05
4.00702100e+00	1.23894763e-04	2.75651940e-05
4.01218300e+00	1.12017924e-04	2.72866900e-05
4.01734500e+00	2.17100375e-04	2.76233035e-05
4.02250700e+00	1.10654952e-04	2.75600556e-05
4.02766800e+00	1.22893720e-04	2.74639419e-05
4.03283000e+00	1.32514962e-04	2.75269834e-05
4.03799200e+00	1.03015889e-04	2.76021581e-05
4.04315400e+00	1.03377728e-04	2.73270618e-05
4.04831600e+00	1.02006685e-04	2.75764213e-05
4.05347700e+00	1.33061801e-04	2.76103813e-05
4.05863900e+00	1.22246356e-04	2.75049234e-05
4.06380100e+00	1.58186523e-04	2.76551202e-05
4.06896300e+00	1.46667487e-04	2.75236655e-05
4.07412400e+00	9.65346205e-05	2.75984455e-05
4.07928600e+00	7.35488291e-05	2.77080195e-05
4.08444800e+00	9.77206635e-05	2.75163839e-05
4.08961000e+00	1.35494238e-04	2.76675402e-05
4.09477100e+00	1.45352760e-04	2.77774819e-05
4.09993300e+00	1.05902620e-04	2.75219975e-05
4.10509500e+00	1.33053730e-04	2.76261551e-05
4.11025700e+00	7.53581230e-05	2.77920272e-05
4.11541800e+00	1.35795815e-04	2.77748634e-05
4.12058000e+00	1.34231792e-04	2.77286000e-05
4.12574200e+00	1.30894712e-04	2.78526386e-05
4.13090400e+00	1.35904322e-04	2.76473902e-05
4.13606500e+00	1.31907862e-04	2.78591849e-05
4.14122700e+00	1.60916502e-04	2.79184511e-05
4.14638900e+00	1.06980156e-04	2.77845483e-05
4.15155100e+00	1.20979874e-04	2.78031110e-05
4.15671300e+00	1.82426690e-04	2.80499686e-05
4.16187400e+00	1.79724868e-04	2.78098367e-05
4.16703600e+00	1.30946903e-04	2.79496401e-05
4.17219800e+00	1.33696970e-04	2.81351779e-05
4.17736000e+00	1.55388211e-04	2.78724388e-05
4.18252100e+00	1.64362178e-04	2.79645800e-05
4.18768300e+00	1.41484983e-04	2.82016631e-05
4.19284500e+00	1.43869175e-04	2.78821507e-05
4.19800700e+00	1.24582302e-04	2.80833726e-05
4.20316800e+00	9.17662366e-05	2.81936730e-05
4.20833000e+00	1.30528838e-04	2.79901554e-05
4.21349200e+00	1.71353967e-04	2.81000701e-05
4.21865400e+00	1.10076009e-04	2.81909648e-05
4.22381500e+00	9.42469190e-05	2.79582938e-05
4.22897700e+00	1.05870426e-04	2.81052982e-05
4.23413900e+00	1.27682191e-04	2.83145999e-05
4.23930100e+00	1.15664652e-04	2.79229439e-05
4.24446200e+00	1.22857492e-04	2.81569869e-05
4.24962400e+00	5.79690265e-05	2.82404924e-05
4.25478600e+00	1.41103057e-04	2.79823267e-05
4.25994800e+00	8.60368495e-05	2.82115273e-05
4.26511000e+00	1.20352687e-04	2.83803497e-05
4.27027100e+00	9.76965409e-05	2.80865561e-05
4.27543300e+00	1.77368834e-04	2.89590321e-05
4.28059500e+00	1.72544045e-04	2.93140648e-05
4.28575700e+00	1.02199666e-04	2.97159617e-05
4.29091800e+00	1.19797777e-04	2.98311493e-05
4.29608000e+00	1.71655544e-04	3.00676854e-05
4.30124200e+00	1.46341877e-04	3.00839255e-05
4.30640400e+00	1.28976831e-04	3.01144061e-05
4.31156500e+00	1.54845408e-04	3.01852136e-05
4.31672700e+00	8.36244547e-05	3.04341068e-05
4.32188900e+00	9.71538271e-05	3.05448466e-05
4.32705100e+00	1.43812859e-04	3.06236800e-05
4.33221200e+00	1.01057833e-04	3.06292309e-05
4.33737400e+00	8.41753019e-05	3.08194856e-05
4.34253600e+00	7.93022941e-05	3.08303273e-05
4.34769800e+00	1.83624928e-04	3.09300101e-05
4.35285900e+00	1.12986953e-04	3.10455565e-05
4.35802100e+00	1.25213526e-04	3.12423395e-05
4.36318300e+00	1.17083939e-04	3.12614941e-05
4.36834500e+00	1.26017732e-04	3.13477616e-05
4.37350700e+00	1.26138345e-04	3.14524752e-05
4.37866800e+00	1.14727816e-04	3.14085254e-05
4.38383000e+00	7.20652622e-05	3.15410652e-05
4.38899200e+00	9.40740254e-05	3.15304208e-05
4.39415400e+00	1.08801457e-04	3.17514968e-05
4.39931500e+00	1.24268709e-04	3.16607456e-05
4.40447700e+00	1.23935028e-04	3.19777023e-05
4.40963900e+00	9.23009693e-05	3.18619407e-05
4.41480100e+00	1.89482865e-04	3.20331484e-05
4.41996200e+00	1.47258535e-04	3.22434006e-05
4.42512400e+00	1.12126520e-04	3.22790913e-05
4.43028600e+00	1.08250673e-04	3.22902828e-05
4.43544800e+00	1.89410497e-04	3.21745750e-05
4.44060900e+00	1.28703412e-04	3.23577992e-05
4.44577100e+00	1.37874395e-04	3.24996293e-05
4.45093300e+00	9.88143410e-05	3.26882340e-05
4.45609500e+00	9.12234332e-05	3.26489832e-05
4.46125700e+00	1.31276639e-04	3.26757692e-05
4.46641800e+00	1.30729800e-04	3.28511378e-05
4.47158000e+00	1.28848147e-04	3.29504888e-05
4.47674200e+00	1.17683059e-04	3.28304049e-05
4.48190400e+00	1.31248481e-04	3.28530120e-05
4.48706500e+00	7.82650132e-05	3.27025551e-05
4.49222700e+00	9.64260240e-05	3.28706690e-05
4.49738900e+00	1.99582613e-04	3.28470755e-05
4.50255100e+00	1.54061378e-04	3.29665855e-05
4.50771200e+00	1.61278341e-04	3.28967645e-05
4.51287400e+00	1.11157581e-04	3.30073967e-05
4.51803600e+00	1.23026350e-04	3.31295162e-05
4.52319800e+00	1.38095623e-04	3.29050325e-05
4.52835900e+00	1.43229881e-04	3.29548291e-05
4.53352100e+00	1.29865421e-04	3.29261331e-05
4.53868300e+00	1.08174270e-04	3.30230181e-05
4.54384500e+00	1.30203138e-04	3.30042401e-05
4.54900600e+00	9.68240918e-05	3.30274301e-05
4.55416800e+00	1.33037589e-04	3.28723011e-05
4.55933000e+00	9.97752097e-05	3.29250032e-05
4.56449200e+00	1.01596601e-04	3.30475083e-05
4.56965400e+00	1.37440277e-04	3.31202617e-05
4.57481500e+00	1.42361468e-04	3.29056154e-05
4.57997700e+00	5.15963729e-05	3.30444594e-05
4.58513900e+00	9.03268615e-05	3.28711174e-05
4.59030100e+00	1.53373839e-04	3.30958880e-05
4.59546200e+00	7.73844754e-05	3.29806645e-05
4.60062400e+00	1.05480429e-04	3.32071210e-05
4.60578600e+00	1.07623485e-04	3.32191734e-05
4.61094800e+00	8.70621139e-05	3.33039433e-05
4.61610900e+00	9.18988661e-05	3.35180695e-05
4.62127100e+00	1.00048629e-04	3.33934390e-05
4.62643300e+00	7.82609778e-05	3.34619239e-05
4.63159500e+00	1.04965874e-04	3.36505196e-05
4.63675600e+00	1.31397252e-04	3.37464181e-05
4.64191800e+00	1.36012919e-04	3.38122755e-05
4.64708000e+00	1.53864362e-04	3.39036276e-05
4.65224200e+00	1.26484042e-04	3.39998310e-05
4.65740300e+00	9.46449868e-05	3.39980285e-05
4.66256500e+00	1.32064703e-04	3.43656068e-05
4.66772700e+00	9.39252544e-05	3.44091620e-05
4.67288900e+00	1.02191595e-04	3.42613236e-05
4.67805100e+00	8.59845958e-05	3.44122289e-05
4.68321200e+00	1.34267931e-04	3.45213455e-05
4.68837400e+00	1.37432207e-04	3.48055798e-05
4.69353600e+00	9.50108612e-05	3.47990424e-05
4.69869800e+00	1.25322122e-04	3.49251436e-05
4.70385900e+00	1.32334087e-04	3.50424745e-05
4.70902100e+00	4.26304319e-05	3.52507180e-05
4.71418300e+00	8.27922070e-05	3.53271032e-05
4.71934500e+00	5.97461270e-05	3.54668709e-05
4.72450600e+00	6.05864365e-05	3.55483676e-05
4.72966800e+00	1.32265665e-04	3.55713155e-05
4.73483000e+00	9.18425501e-05	3.57991171e-05
4.73999200e+00	9.98516129e-05	3.57255477e-05
4.74515300e+00	1.32450665e-04	3.59050144e-05
4.75031500e+00	7.21617705e-05	3.62189670e-05
4.75547700e+00	1.36808965e-04	3.61201002e-05
4.76063900e+00	1.84252116e-04	3.64736622e-05
4.76580000e+00	1.24626602e-04	3.67069520e-05
4.77096200e+00	1.31425410e-04	3.64329049e-05
4.77612400e+00	1.23074595e-04	3.66863536e-05
4.78128600e+00	1.73295971e-04	3.66770095e-05
4.78644800e+00	1.53064281e-04	3.68058457e-05
4.79160900e+00	1.21820220e-04	3.70046285e-05
4.79677100e+00	1.66931280e-04	3.71465304e-05
4.80193300e+00	8.17026006e-05	3.71788044e-05
4.80709500e+00	1.13497563e-04	3.74680784e-05
4.81225600e+00	9.79177693e-05	3.74460901e-05
4.81741800e+00	7.16229756e-05	3.77917427e-05
4.82258000e+00	1.28659202e-04	3.75829163e-05
4.82774200e+00	1.14727816e-04	3.78411448e-05
4.83290300e+00	1.42614710e-04	3.78034633e-05
4.83806500e+00	1.19452080e-04	3.79148129e-05
4.84322700e+00	9.69768982e-05	3.81960968e-05
4.84838800e+00	1.07892779e-04	3.82763918e-05
4.85355000e+00	1.08926106e-04	3.85351673e-05
4.85871200e+00	2.45779370e-05	3.84411878e-05
4.86387300e+00	9.57465557e-05	3.88241363e-05
4.86903500e+00	6.50734199e-05	3.88203969e-05
4.87419700e+00	5.36750239e-05	3.87578844e-05
4.87935900e+00	9.13319401e-05	3.89212814e-05
4.88452100e+00	6.03049912e-05	3.90175655e-05
4.88968200e+00	1.46104596e-04	3.90319943e-05
4.89484400e+00	1.20465229e-04	3.89533940e-05
4.90000600e+00	9.32256989e-05	3.91572166e-05
4.90516800e+00	5.92556131e-05	3.92995758e-05
4.91032900e+00	1.01861949e-04	3.95039005e-05
4.91549100e+00	8.44487124e-05	4.02015908e-05
4.92065300e+00	7.93867860e-05	3.97972009e-05
4.92581500e+00	1.38545882e-04	4.01720607e-05
4.93097600e+00	7.22984443e-05	4.02692865e-05
4.93613800e+00	1.28229030e-04	4.03948944e-05
4.94130000e+00	1.24538093e-04	4.06997808e-05
4.94646200e+00	1.52557706e-04	4.10411649e-05
4.95162300e+00	1.20211897e-04	4.10461957e-05
4.95678500e+00	9.54691010e-05	4.13823159e-05
4.96194700e+00	1.42948481e-04	4.15159587e-05
4.96710900e+00	5.16566794e-05	4.20849921e-05
4.97227000e+00	1.29487441e-04	4.18910787e-05
4.97743200e+00	1.98730251e-04	4.21174814e-05
4.98259400e+00	1.63441484e-04	4.23019879e-05
4.98775600e+00	3.30292325e-05	4.25809761e-05
4.99291800e+00	4.61203090e-05	4.26156356e-05
4.99807900e+00	1.50386582e-04	4.29163341e-05
5.00324100e+00	7.13495741e-05	4.32826928e-05
5.00840300e+00	1.04234035e-04	4.33243020e-05
5.01356500e+00	1.68981881e-04	4.36999510e-05
5.01872600e+00	1.02561505e-04	4.41256477e-05
5.02388800e+00	1.22539862e-04	4.39496245e-05
5.02905000e+00	5.97421006e-05	4.40349862e-05
5.03421200e+00	9.73427726e-05	4.42855115e-05
5.03937300e+00	5.69317097e-05	4.45391306e-05
5.04453500e+00	4.10141548e-05	4.47460649e-05
5.04969700e+00	1.43873211e-04	4.43824503e-05
5.05485900e+00	1.10610742e-04	4.50248648e-05
5.06002000e+00	1.27055004e-04	4.55801868e-05
5.06518200e+00	3.62698397e-05	4.61759165e-05
5.07034400e+00	8.24866301e-05	4.66786531e-05
5.07550600e+00	6.61469206e-05	4.70029989e-05
5.08066700e+00	9.82796084e-05	4.75091880e-05
5.08582900e+00	1.53426120e-04	4.77899876e-05
5.09099100e+00	8.78662216e-05	4.84806832e-05
5.09615300e+00	1.35687219e-04	4.87714547e-05
5.10131500e+00	3.09304764e-05	4.92318915e-05
5.10647600e+00	1.37822204e-04	4.99706440e-05
5.11163800e+00	1.12005907e-04	5.06904481e-05
5.11680000e+00	9.44478809e-05	5.17417901e-05
5.12196200e+00	1.28522537e-04	5.18335905e-05
5.12712300e+00	8.90924927e-05	5.22783072e-05
5.13228500e+00	1.82571515e-04	5.30645337e-05
5.13744700e+00	1.93093364e-04	5.34493027e-05
5.14260900e+00	1.35027838e-04	5.47941961e-05
5.14777000e+00	7.99094304e-05	5.60540505e-05
5.15293200e+00	1.24875899e-04	5.68889258e-05
5.15809400e+00	9.49063000e-05	5.81147216e-05
5.16325600e+00	1.50760438e-04	5.88848783e-05
5.16841700e+00	-3.49108763e-05	6.16818089e-05
5.17357900e+00	1.48609401e-04	6.46490953e-05
5.17874100e+00	1.32145052e-04	6.49267922e-05
5.18390300e+00	9.59918171e-05	6.63029194e-05
5.18906500e+00	6.00557123e-05	6.66523116e-05
5.19422600e+00	1.57068812e-04	7.11737213e-05
5.19938800e+00	1.05299465e-04	7.48359180e-05
5.20455000e+00	2.18483434e-04	7.89486424e-05
5.20971200e+00	-5.95571636e-05	1.13235532e-04
